CRX,CRY,TimeStamp
670.617,293.0615,28/04/2016 13:44:34.069
659.1487,290.3509,28/04/2016 13:44:34.086
642.8979,286.3519,28/04/2016 13:44:34.119
655.1858,277.6762,28/04/2016 13:44:34.102
644.5164,280.1571,28/04/2016 13:44:34.136
689.7798,312.5192,28/04/2016 13:44:34.169
650.0072,268.5153,28/04/2016 13:44:34.152
657.1389,278.5844,28/04/2016 13:44:34.185
684.9696,283.966,28/04/2016 13:44:34.202
671.8009,283.4125,28/04/2016 13:44:34.219
650.4425,279.863,28/04/2016 13:44:34.236
673.1837,271.2213,28/04/2016 13:44:34.252
668.6754,289.9231,28/04/2016 13:44:34.269
671.0314,280.3369,28/04/2016 13:44:34.286
685.0876,279.8386,28/04/2016 13:44:34.302
651.3243,280.976,28/04/2016 13:44:34.319
642.1115,296.2517,28/04/2016 13:44:34.335
632.001,295.8851,28/04/2016 13:44:34.353
622.5861,269.8592,28/04/2016 13:44:34.369
634.0026,276.061,28/04/2016 13:44:34.386
642.0707,292.9672,28/04/2016 13:44:34.403
636.3555,238.0764,28/04/2016 13:44:34.420
651.1594,305.1759,28/04/2016 13:44:34.436
647.642,281.7538,28/04/2016 13:44:34.453
616.407,278.1362,28/04/2016 13:44:34.469
633.9163,290.7283,28/04/2016 13:44:34.486
618.5181,294.3188,28/04/2016 13:44:34.504
614.3878,286.7689,28/04/2016 13:44:34.520
635.6098,655.2615,28/04/2016 13:44:34.536
1206.369,699.9183,28/04/2016 13:44:34.636
723.3518,725.9963,28/04/2016 13:44:34.653
647.7318,431.3325,28/04/2016 13:44:34.686
653.6039,341.1656,28/04/2016 13:44:34.703
678.9845,348.2142,28/04/2016 13:44:34.719
661.463,307.0772,28/04/2016 13:44:34.736
682.3774,314.8448,28/04/2016 13:44:34.753
672.724,314.8409,28/04/2016 13:44:34.769
664.3199,334.5234,28/04/2016 13:44:34.786
661.996,311.1553,28/04/2016 13:44:34.819
676.7311,296.2218,28/04/2016 13:44:34.805
630.8137,310.8329,28/04/2016 13:44:34.836
668.8419,290.3469,28/04/2016 13:44:34.853
662.658,316.1346,28/04/2016 13:44:34.869
654.3783,325.8348,28/04/2016 13:44:34.886
667.6441,311.0467,28/04/2016 13:44:34.903
677.8566,316.3215,28/04/2016 13:44:34.919
663.8871,317.3613,28/04/2016 13:44:34.935
642.5637,332.6746,28/04/2016 13:44:34.953
597.0519,297.4892,28/04/2016 13:44:34.985
633.2684,325.29,28/04/2016 13:44:34.969
617.6603,340.0521,28/04/2016 13:44:35.002
619.3792,328.0943,28/04/2016 13:44:35.019
616.7078,314.7021,28/04/2016 13:44:35.036
625.6705,301.3347,28/04/2016 13:44:35.052
636.3686,311.9175,28/04/2016 13:44:35.069
606.5571,337.8962,28/04/2016 13:44:35.086
609.6938,312.5361,28/04/2016 13:44:35.135
615.6796,323.8872,28/04/2016 13:44:35.119
645.3828,317.9389,28/04/2016 13:44:35.152
581.1393,475.8662,28/04/2016 13:44:35.169
615.5505,645.509,28/04/2016 13:44:35.186
607.8789,788.9266,28/04/2016 13:44:35.219
607.919,794.412,28/04/2016 13:44:35.236
612.1102,783.1642,28/04/2016 13:44:35.252
629.4515,772.3795,28/04/2016 13:44:35.268
650.9484,793.1277,28/04/2016 13:44:35.286
613.9247,756.1356,28/04/2016 13:44:35.302
614.2504,778.9993,28/04/2016 13:44:35.318
648.59,783.2326,28/04/2016 13:44:35.336
618.7177,790.5432,28/04/2016 13:44:35.352
650.0258,768.6028,28/04/2016 13:44:35.368
610.1041,762.1776,28/04/2016 13:44:35.385
617.6005,727.5944,28/04/2016 13:44:35.403
618.4915,752.9722,28/04/2016 13:44:35.418
619.565,726.5095,28/04/2016 13:44:35.435
621.8396,741.8563,28/04/2016 13:44:35.452
632.9608,740.3472,28/04/2016 13:44:35.468
627.6187,741.0552,28/04/2016 13:44:35.485
623.8538,743.7726,28/04/2016 13:44:35.502
601.9717,747.3545,28/04/2016 13:44:35.518
624.7843,737.1433,28/04/2016 13:44:35.535
618.9596,761.6566,28/04/2016 13:44:35.552
615.0238,748.653,28/04/2016 13:44:35.568
610.8229,761.6267,28/04/2016 13:44:35.585
612.8994,761.7808,28/04/2016 13:44:35.602
605.8615,751.0568,28/04/2016 13:44:35.619
634.842,777.259,28/04/2016 13:44:35.635
632.4745,768.6123,28/04/2016 13:44:35.651
622.9774,760.599,28/04/2016 13:44:35.668
629.5275,765.1643,28/04/2016 13:44:35.686
630.0947,782.8493,28/04/2016 13:44:35.701
608.8584,744.0447,28/04/2016 13:44:35.718
593.6611,757.4789,28/04/2016 13:44:35.735
624.3795,769.9646,28/04/2016 13:44:35.751
681.3412,689.0067,28/04/2016 13:44:35.768
740.4606,581.0101,28/04/2016 13:44:35.785
725.6697,559.3317,28/04/2016 13:44:35.801
744.0915,562.9822,28/04/2016 13:44:35.818
761.9655,585.562,28/04/2016 13:44:35.835
756.1982,579.9041,28/04/2016 13:44:35.851
761.7347,586.3248,28/04/2016 13:44:35.868
743.3927,581.6564,28/04/2016 13:44:35.885
755.8881,588.5935,28/04/2016 13:44:35.901
763.1624,585.2256,28/04/2016 13:44:35.934
737.0857,594.4462,28/04/2016 13:44:35.951
724.9527,604.0168,28/04/2016 13:44:35.968
755.7854,584.8044,28/04/2016 13:44:35.984
714.5737,575.3127,28/04/2016 13:44:36.001
750.2958,591.0094,28/04/2016 13:44:36.018
878.852,596.2945,28/04/2016 13:44:36.034
922.865,587.871,28/04/2016 13:44:36.051
905.2885,589.8962,28/04/2016 13:44:36.068
918.7339,587.457,28/04/2016 13:44:36.101
921.7811,588.3179,28/04/2016 13:44:36.084
919.9365,600.965,28/04/2016 13:44:36.118
923.3128,586.7424,28/04/2016 13:44:36.134
904.5151,594.0129,28/04/2016 13:44:36.168
924.4707,579.165,28/04/2016 13:44:36.152
944.5392,585.6779,28/04/2016 13:44:36.184
931.7831,600.6359,28/04/2016 13:44:36.201
931.9384,598.7651,28/04/2016 13:44:36.218
898.4036,568.0809,28/04/2016 13:44:36.234
926.1633,603.0567,28/04/2016 13:44:36.251
928.3949,606.1742,28/04/2016 13:44:36.268
947.8418,594.4803,28/04/2016 13:44:36.284
913.4828,581.2584,28/04/2016 13:44:36.301
927.3044,583.5463,28/04/2016 13:44:36.317
924.0277,594.6813,28/04/2016 13:44:36.334
788.2508,488.2021,28/04/2016 13:44:36.367
827.7495,553.4556,28/04/2016 13:44:36.351
811.4369,498.8707,28/04/2016 13:44:36.384
791.7589,496.2401,28/04/2016 13:44:36.400
799.6304,504.6272,28/04/2016 13:44:36.418
805.7336,510.849,28/04/2016 13:44:36.434
803.3674,481.0753,28/04/2016 13:44:36.450
796.8386,490.9194,28/04/2016 13:44:36.467
794.2874,519.4973,28/04/2016 13:44:36.484
833.976,490.3824,28/04/2016 13:44:36.500
782.4471,485.2971,28/04/2016 13:44:36.517
773.676,506.0609,28/04/2016 13:44:36.534
786.2915,493.9051,28/04/2016 13:44:36.550
769.1287,512.2631,28/04/2016 13:44:36.567
771.9568,510.4057,28/04/2016 13:44:36.584
805.3184,501.5765,28/04/2016 13:44:36.600
792.4536,500.8203,28/04/2016 13:44:36.617
788.887,494.6932,28/04/2016 13:44:36.634
782.3177,499.9273,28/04/2016 13:44:36.650
788.741,490.9034,28/04/2016 13:44:36.667
759.8883,486.8315,28/04/2016 13:44:36.684
671.2244,501.0067,28/04/2016 13:44:36.700
673.0911,490.3893,28/04/2016 13:44:36.717
702.3086,484.0403,28/04/2016 13:44:36.734
686.2739,509.1533,28/04/2016 13:44:36.750
688.8516,494.5665,28/04/2016 13:44:36.767
677.1993,468.6666,28/04/2016 13:44:36.784
702.8995,482.6087,28/04/2016 13:44:36.800
694.9484,481.3529,28/04/2016 13:44:36.817
721.0323,819.5377,28/04/2016 13:44:36.834
628.8658,935.1248,28/04/2016 13:44:36.933
707.8518,618.9884,28/04/2016 13:44:36.983
725.4962,499.0695,28/04/2016 13:44:37.002
702.5295,447.4955,28/04/2016 13:44:37.017
764.4268,427.0272,28/04/2016 13:44:37.033
711.2937,397.1785,28/04/2016 13:44:37.050
698.0961,389.1699,28/04/2016 13:44:37.067
692.907,405.9346,28/04/2016 13:44:37.083
672.5868,376.2144,28/04/2016 13:44:37.100
669.5109,358.7323,28/04/2016 13:44:37.116
701.5937,395.9514,28/04/2016 13:44:37.133
666.9156,376.5955,28/04/2016 13:44:37.150
681.3387,378.8646,28/04/2016 13:44:37.166
667.6438,363.709,28/04/2016 13:44:37.183
685.2649,396.3495,28/04/2016 13:44:37.200
661.5005,378.8056,28/04/2016 13:44:37.216
652.1614,377.8186,28/04/2016 13:44:37.233
676.1007,391.8423,28/04/2016 13:44:37.250
679.5009,374.7487,28/04/2016 13:44:37.267
704.1774,395.2815,28/04/2016 13:44:37.283
703.1505,399.7238,28/04/2016 13:44:37.300
697.5295,409.8189,28/04/2016 13:44:37.317
695.6795,393.5785,28/04/2016 13:44:37.334
720.6,424.4485,28/04/2016 13:44:37.349
705.1603,430.2575,28/04/2016 13:44:37.383
694.2547,412.1091,28/04/2016 13:44:37.367
699.7209,409.3741,28/04/2016 13:44:37.400
690.2797,391.5085,28/04/2016 13:44:37.416
724.823,406.8663,28/04/2016 13:44:37.433
715.963,403.0967,28/04/2016 13:44:37.450
677.5187,398.837,28/04/2016 13:44:37.467
619.4247,400.9294,28/04/2016 13:44:37.483
604.6425,388.1671,28/04/2016 13:44:37.502
612.432,402.8096,28/04/2016 13:44:37.516
585.1135,410.9963,28/04/2016 13:44:37.533
595.5947,414.2236,28/04/2016 13:44:37.550
584.6606,426.0865,28/04/2016 13:44:37.566
602.5963,393.0987,28/04/2016 13:44:37.599
595.2183,408.7209,28/04/2016 13:44:37.583
629.9578,410.0072,28/04/2016 13:44:37.616
636.2321,922.8391,28/04/2016 13:44:37.633
682.1523,803.4231,28/04/2016 13:44:37.733
703.5248,571.4206,28/04/2016 13:44:37.767
499.8964,660.6588,28/04/2016 13:44:37.751
1015.9722,534.0752,28/04/2016 13:44:37.782
627.1487,586.0945,28/04/2016 13:44:37.982
436.3387,528.0349,28/04/2016 13:44:37.999
632.1207,442.9214,28/04/2016 13:44:38.016
985.3422,407.8248,28/04/2016 13:44:38.034
671.9829,377.8454,28/04/2016 13:44:38.099
664.1862,363.0799,28/04/2016 13:44:38.082
646.1932,388.8548,28/04/2016 13:44:38.116
613.613,390.5789,28/04/2016 13:44:38.132
622.0763,379.5816,28/04/2016 13:44:38.149
622.5042,373.2161,28/04/2016 13:44:38.165
604.24,368.0683,28/04/2016 13:44:38.182
657.2933,396.4006,28/04/2016 13:44:38.199
636.5773,388.4083,28/04/2016 13:44:38.215
639.1514,408.7911,28/04/2016 13:44:38.232
632.9487,345.4106,28/04/2016 13:44:38.248
620.2368,356.4918,28/04/2016 13:44:38.266
604.0768,413.0417,28/04/2016 13:44:38.282
588.5897,567.3644,28/04/2016 13:44:38.299
625.0171,736.7448,28/04/2016 13:44:38.315
613.0179,747.5463,28/04/2016 13:44:38.349
606.5337,754.9388,28/04/2016 13:44:38.332
603.3833,741.0213,28/04/2016 13:44:38.365
623.7889,743.3688,28/04/2016 13:44:38.382
609.6705,741.9361,28/04/2016 13:44:38.398
608.6119,758.6195,28/04/2016 13:44:38.415
641.5541,743.8391,28/04/2016 13:44:38.433
610.7586,737.9753,28/04/2016 13:44:38.448
618.9111,736.8579,28/04/2016 13:44:38.465
630.3564,744.8999,28/04/2016 13:44:38.482
578.2822,752.7499,28/04/2016 13:44:38.498
594.8079,743.9181,28/04/2016 13:44:38.515
623.3928,753.0726,28/04/2016 13:44:38.531
600.4275,703.5872,28/04/2016 13:44:38.548
658.0863,711.6005,28/04/2016 13:44:38.581
651.755,733.0588,28/04/2016 13:44:38.565
646.082,717.7372,28/04/2016 13:44:38.598
653.0629,730.4464,28/04/2016 13:44:38.631
639.5482,697.6467,28/04/2016 13:44:38.615
641.6641,713.5873,28/04/2016 13:44:38.648
664.3568,713.3709,28/04/2016 13:44:38.665
665.5157,711.642,28/04/2016 13:44:38.681
647.4281,701.1314,28/04/2016 13:44:38.699
664.8015,697.8816,28/04/2016 13:44:38.715
671.5253,713.4393,28/04/2016 13:44:38.732
634.5057,704.3842,28/04/2016 13:44:38.748
653.8273,701.8049,28/04/2016 13:44:38.765
661.815,695.3534,28/04/2016 13:44:38.782
643.3806,707.3666,28/04/2016 13:44:38.798
744.4664,628.0655,28/04/2016 13:44:38.831
673.0179,708.7335,28/04/2016 13:44:38.815
751.62,631.1661,28/04/2016 13:44:38.848
771.6404,611.1436,28/04/2016 13:44:38.865
768.9256,621.2835,28/04/2016 13:44:38.881
760.5764,614.8289,28/04/2016 13:44:38.898
721.8942,650.3556,28/04/2016 13:44:38.914
765.162,647.2202,28/04/2016 13:44:38.931
747.0228,645.9891,28/04/2016 13:44:38.948
758.3389,633.0317,28/04/2016 13:44:38.965
740.3209,637.2691,28/04/2016 13:44:38.981
739.958,634.2722,28/04/2016 13:44:38.998
751.1113,641.8116,28/04/2016 13:44:39.014
808.5803,595.5675,28/04/2016 13:44:39.031
887.2932,591.5762,28/04/2016 13:44:39.048
910.869,584.5594,28/04/2016 13:44:39.064
937.9913,586.8452,28/04/2016 13:44:39.081
904.9102,602.801,28/04/2016 13:44:39.098
903.4672,600.7635,28/04/2016 13:44:39.114
932.0591,629.3838,28/04/2016 13:44:39.131
895.298,584.5236,28/04/2016 13:44:39.148
887.2668,601.1302,28/04/2016 13:44:39.164
920.5621,579.7869,28/04/2016 13:44:39.181
911.5293,586.1709,28/04/2016 13:44:39.198
900.7834,570.6773,28/04/2016 13:44:39.214
908.4554,569.8129,28/04/2016 13:44:39.231
927.0155,572.3018,28/04/2016 13:44:39.248
899.2374,574.3673,28/04/2016 13:44:39.264
913.554,563.1479,28/04/2016 13:44:39.281
936.0061,584.7566,28/04/2016 13:44:39.298
894.6335,558.9703,28/04/2016 13:44:39.314
933.0282,576.3074,28/04/2016 13:44:39.331
928.8589,581.1013,28/04/2016 13:44:39.347
932.5365,562.4077,28/04/2016 13:44:39.364
923.8486,585.0341,28/04/2016 13:44:39.380
902.8882,582.1222,28/04/2016 13:44:39.397
908.2702,576.9802,28/04/2016 13:44:39.414
887.8783,558.8655,28/04/2016 13:44:39.431
906.5286,568.0558,28/04/2016 13:44:39.447
909.9576,567.8783,28/04/2016 13:44:39.464
920.0776,577.4703,28/04/2016 13:44:39.481
799.0651,562.921,28/04/2016 13:44:39.515
910.9873,577.8699,28/04/2016 13:44:39.497
726.149,614.1743,28/04/2016 13:44:39.531
708.7853,584.1642,28/04/2016 13:44:39.547
716.1412,578.7817,28/04/2016 13:44:39.564
710.3927,564.5636,28/04/2016 13:44:39.580
716.6308,564.9963,28/04/2016 13:44:39.597
759.2682,587.8604,28/04/2016 13:44:39.614
712.7252,573.8325,28/04/2016 13:44:39.630
721.3804,582.1838,28/04/2016 13:44:39.647
733.6743,587.3824,28/04/2016 13:44:39.664
694.0909,561.6956,28/04/2016 13:44:39.680
630.2766,588.2718,28/04/2016 13:44:39.697
624.4969,566.2693,28/04/2016 13:44:39.714
639.7382,574.4529,28/04/2016 13:44:39.730
601.899,595.2272,28/04/2016 13:44:39.747
626.8292,587.3207,28/04/2016 13:44:39.764
628.8342,581.5101,28/04/2016 13:44:39.780
651.3935,580.8744,28/04/2016 13:44:39.797
635.3767,583.9243,28/04/2016 13:44:39.813
647.0358,574.3958,28/04/2016 13:44:39.831
627.0784,593.7545,28/04/2016 13:44:39.847
613.3005,592.623,28/04/2016 13:44:39.863
613.3036,526.2093,28/04/2016 13:44:39.880
652.1865,319.3913,28/04/2016 13:44:39.897
703.4346,126.8678,28/04/2016 13:44:39.913
676.3115,86.1342,28/04/2016 13:44:39.930
680.9453,121.3199,28/04/2016 13:44:39.947
695.1816,120.0782,28/04/2016 13:44:39.963
675.8597,95.4677,28/04/2016 13:44:39.980
687.7515,144.5601,28/04/2016 13:44:39.997
701.8196,113.6706,28/04/2016 13:44:40.013
701.177,161.5994,28/04/2016 13:44:40.047
682.284,97.8074,28/04/2016 13:44:40.031
688.3755,132.9783,28/04/2016 13:44:40.063
680.6948,77.6186,28/04/2016 13:44:40.080
678.5033,106.6462,28/04/2016 13:44:40.097
717.4061,131.5581,28/04/2016 13:44:40.113
706.6566,87.4434,28/04/2016 13:44:40.130
592.8054,84.6347,28/04/2016 13:44:40.147
600.154,77.377,28/04/2016 13:44:40.163
564.6315,111.3461,28/04/2016 13:44:40.180
574.3425,144.9391,28/04/2016 13:44:40.197
589.7093,160.3052,28/04/2016 13:44:40.213
594.952,106.0291,28/04/2016 13:44:40.230
604.6645,144.0759,28/04/2016 13:44:40.246
604.5768,125.5739,28/04/2016 13:44:40.263
592.244,151.9397,28/04/2016 13:44:40.281
586.7631,136.9648,28/04/2016 13:44:40.297
615.1118,144.909,28/04/2016 13:44:40.313
609.8245,120.2207,28/04/2016 13:44:40.330
595.291,129.0306,28/04/2016 13:44:40.346
585.1303,135.4159,28/04/2016 13:44:40.380
594.6945,164.1252,28/04/2016 13:44:40.365
623.3549,134.1578,28/04/2016 13:44:40.396
624.9717,103.4322,28/04/2016 13:44:40.413
627.9156,143.2807,28/04/2016 13:44:40.430
640.303,126.2793,28/04/2016 13:44:40.446
661.1728,141.0014,28/04/2016 13:44:40.463
620.6499,134.2687,28/04/2016 13:44:40.480
625.0994,101.6746,28/04/2016 13:44:40.496
644.8715,147.9142,28/04/2016 13:44:40.513
631.2833,159.9423,28/04/2016 13:44:40.546
650.3445,158.5766,28/04/2016 13:44:40.563
637.6577,145.5776,28/04/2016 13:44:40.579
647.5515,76.182,28/04/2016 13:44:40.596
639.9866,151.9747,28/04/2016 13:44:40.629
643.0146,141.9021,28/04/2016 13:44:40.612
634.8329,148.2241,28/04/2016 13:44:40.646
641.2897,139.089,28/04/2016 13:44:40.662
657.0978,134.2396,28/04/2016 13:44:40.681
614.5128,155.1829,28/04/2016 13:44:40.696
621.9627,137.8664,28/04/2016 13:44:40.712
595.9283,151.6911,28/04/2016 13:44:40.729
576.1864,142.7164,28/04/2016 13:44:40.746
592.0917,163.1588,28/04/2016 13:44:40.762
607.0035,165.8389,28/04/2016 13:44:40.781
562.0519,153.3624,28/04/2016 13:44:40.796
611.0593,159.107,28/04/2016 13:44:40.812
593.1518,177.8275,28/04/2016 13:44:40.829
601.483,156.4583,28/04/2016 13:44:40.846
589.3283,122.3455,28/04/2016 13:44:40.862
584.8718,154.1776,28/04/2016 13:44:40.879
604.6707,158.8195,28/04/2016 13:44:40.896
607.9564,129.9571,28/04/2016 13:44:40.912
694.7197,180.1126,28/04/2016 13:44:40.929
836.166,155.7547,28/04/2016 13:44:40.946
908.6866,99.0225,28/04/2016 13:44:40.962
893.0031,177.2188,28/04/2016 13:44:40.979
930.179,108.7655,28/04/2016 13:44:40.996
910.7104,174.5033,28/04/2016 13:44:41.012
909.8945,129.1612,28/04/2016 13:44:41.029
903.4795,117.6793,28/04/2016 13:44:41.046
856.2501,85.8687,28/04/2016 13:44:41.062
908.8723,204.2469,28/04/2016 13:44:41.079
918.3119,190.1469,28/04/2016 13:44:41.095
895.3257,197.1742,28/04/2016 13:44:41.129
918.964,172.4874,28/04/2016 13:44:41.112
918.5909,184.7093,28/04/2016 13:44:41.145
920.8699,162.1876,28/04/2016 13:44:41.162
905.9309,163.011,28/04/2016 13:44:41.179
870.8613,183.6474,28/04/2016 13:44:41.196
907.6858,161.0808,28/04/2016 13:44:41.212
923.3422,153.7845,28/04/2016 13:44:41.229
924.3833,181.8679,28/04/2016 13:44:41.245
922.7826,219.1701,28/04/2016 13:44:41.263
919.5491,197.6259,28/04/2016 13:44:41.279
899.8076,230.7764,28/04/2016 13:44:41.295
909.6284,214.5089,28/04/2016 13:44:41.312
894.4025,231.1435,28/04/2016 13:44:41.328
913.4792,226.2992,28/04/2016 13:44:41.345
894.8297,199.6959,28/04/2016 13:44:41.363
922.6803,222.0451,28/04/2016 13:44:41.378
918.7784,229.4031,28/04/2016 13:44:41.396
908.1875,229.8375,28/04/2016 13:44:41.412
900.4449,228.9926,28/04/2016 13:44:41.428
850.6738,216.022,28/04/2016 13:44:41.445
869.8326,231.0007,28/04/2016 13:44:41.478
871.7148,221.3004,28/04/2016 13:44:41.462
840.4159,224.3246,28/04/2016 13:44:41.495
871.0831,230.917,28/04/2016 13:44:41.511
863.2404,253.713,28/04/2016 13:44:41.529
841.9338,205.3311,28/04/2016 13:44:41.545
847.3455,229.113,28/04/2016 13:44:41.578
872.6208,213.7386,28/04/2016 13:44:41.561
853.9049,195.333,28/04/2016 13:44:41.595
843.4005,230.4752,28/04/2016 13:44:41.611
828.5543,191.56,28/04/2016 13:44:41.628
858.5006,226.6024,28/04/2016 13:44:41.645
854.9431,205.141,28/04/2016 13:44:41.661
834.7324,242.5232,28/04/2016 13:44:41.678
870.186,239.9725,28/04/2016 13:44:41.695
854.8663,224.5841,28/04/2016 13:44:41.711
866.2538,226.1335,28/04/2016 13:44:41.728
874.158,237.9816,28/04/2016 13:44:41.761
942.5742,146.1835,28/04/2016 13:44:41.778
952.1564,192.8433,28/04/2016 13:44:41.795
942.0753,218.0847,28/04/2016 13:44:41.811
967.5146,188.1056,28/04/2016 13:44:41.828
949.8806,222.8514,28/04/2016 13:44:41.845
931.7773,168.4886,28/04/2016 13:44:41.861
961.6006,183.0894,28/04/2016 13:44:41.878
948.162,208.3952,28/04/2016 13:44:41.896
945.9451,156.0816,28/04/2016 13:44:41.911
943.845,141.2227,28/04/2016 13:44:41.928
949.1141,161.3174,28/04/2016 13:44:41.944
919.886,169.3582,28/04/2016 13:44:41.961
862.8973,250.1355,28/04/2016 13:44:41.978
830.9579,216.8332,28/04/2016 13:44:41.994
817.146,239.8287,28/04/2016 13:44:42.011
831.3901,220.6526,28/04/2016 13:44:42.028
805.3299,199.8116,28/04/2016 13:44:42.044
837.3766,240.615,28/04/2016 13:44:42.078
834.0114,229.6692,28/04/2016 13:44:42.061
831.4368,255.4503,28/04/2016 13:44:42.094
828.1514,242.8528,28/04/2016 13:44:42.112
825.1025,232.9881,28/04/2016 13:44:42.128
832.0424,254.3699,28/04/2016 13:44:42.144
829.0421,245.6714,28/04/2016 13:44:42.161
818.5343,240.7195,28/04/2016 13:44:42.177
836.5292,359.9374,28/04/2016 13:44:42.194
925.9323,960.0154,28/04/2016 13:44:42.261
858.683,492.899,28/04/2016 13:44:42.294
946.9835,381.087,28/04/2016 13:44:42.327
899.8336,297.5421,28/04/2016 13:44:42.344
904.1088,245.071,28/04/2016 13:44:42.361
906.6036,228.9526,28/04/2016 13:44:42.378
896.0835,182.4828,28/04/2016 13:44:42.394
875.7756,249.0657,28/04/2016 13:44:42.411
887.2,246.2766,28/04/2016 13:44:42.427
883.1649,251.3517,28/04/2016 13:44:42.444
864.428,248.4306,28/04/2016 13:44:42.460
881.1222,269.0381,28/04/2016 13:44:42.477
863.7018,205.5753,28/04/2016 13:44:42.494
888.3639,251.6314,28/04/2016 13:44:42.510
873.3673,238.2793,28/04/2016 13:44:42.527
884.3101,300.1191,28/04/2016 13:44:42.544
885.9142,277.5641,28/04/2016 13:44:42.577
868.6614,299.295,28/04/2016 13:44:42.560
874.1096,307.1198,28/04/2016 13:44:42.594
853.4196,282.332,28/04/2016 13:44:42.610
858.754,269.6035,28/04/2016 13:44:42.627
871.9347,286.2552,28/04/2016 13:44:42.643
892.1446,293.5253,28/04/2016 13:44:42.661
861.1282,286.3915,28/04/2016 13:44:42.677
890.5205,299.9004,28/04/2016 13:44:42.693
876.2044,301.4807,28/04/2016 13:44:42.710
871.8529,272.239,28/04/2016 13:44:42.727
853.7441,271.4183,28/04/2016 13:44:42.743
863.889,312.8921,28/04/2016 13:44:42.760
872.1593,298.6394,28/04/2016 13:44:42.777
849.504,301.1222,28/04/2016 13:44:42.793
873.137,297.4372,28/04/2016 13:44:42.810
812.0647,293.0143,28/04/2016 13:44:42.843
868.4919,293.6072,28/04/2016 13:44:42.827
783.9695,326.5122,28/04/2016 13:44:42.860
798.7299,311.9845,28/04/2016 13:44:42.877
775.7323,295.1417,28/04/2016 13:44:42.894
789.4364,292.3594,28/04/2016 13:44:42.910
792.2778,317.8083,28/04/2016 13:44:42.926
771.7709,320.2579,28/04/2016 13:44:42.944
797.8178,309.4633,28/04/2016 13:44:42.960
788.658,299.4132,28/04/2016 13:44:42.977
793.8635,315.4841,28/04/2016 13:44:42.993
771.0511,316.56,28/04/2016 13:44:43.026
699.8488,341.3647,28/04/2016 13:44:43.043
698.0966,339.8271,28/04/2016 13:44:43.060
706.9221,339.2649,28/04/2016 13:44:43.076
691.8674,328.2528,28/04/2016 13:44:43.110
717.2792,334.7581,28/04/2016 13:44:43.093
696.3428,358.75,28/04/2016 13:44:43.126
684.3925,327.9257,28/04/2016 13:44:43.143
688.4064,321.1198,28/04/2016 13:44:43.159
692.1036,326.5602,28/04/2016 13:44:43.176
695.4279,314.8798,28/04/2016 13:44:43.193
643.9443,315.2026,28/04/2016 13:44:43.210
637.7888,335.9044,28/04/2016 13:44:43.226
629.9896,340.9675,28/04/2016 13:44:43.243
645.0472,342.2788,28/04/2016 13:44:43.260
615.9674,354.8214,28/04/2016 13:44:43.276
610.3547,336.828,28/04/2016 13:44:43.293
636.0226,351.3158,28/04/2016 13:44:43.310
637.3246,337.7693,28/04/2016 13:44:43.343
651.2987,356.8809,28/04/2016 13:44:43.326
637.3228,336.3526,28/04/2016 13:44:43.360
661.597,338.3023,28/04/2016 13:44:43.376
642.7397,342.0179,28/04/2016 13:44:43.393
632.4236,340.5304,28/04/2016 13:44:43.410
617.7234,352.7082,28/04/2016 13:44:43.428
710.3899,322.0964,28/04/2016 13:44:43.443
815.1891,337.4628,28/04/2016 13:44:43.459
807.1707,327.5537,28/04/2016 13:44:43.493
809.9509,332.3701,28/04/2016 13:44:43.477
792.1754,329.6929,28/04/2016 13:44:43.509
797.8287,319.2263,28/04/2016 13:44:43.526
812.413,334.7654,28/04/2016 13:44:43.543
807.3541,333.339,28/04/2016 13:44:43.576
802.7628,330.3483,28/04/2016 13:44:43.559
812.4596,339.1853,28/04/2016 13:44:43.593
801.1337,332.2698,28/04/2016 13:44:43.609
844.1831,333.874,28/04/2016 13:44:43.626
931.0505,310.7328,28/04/2016 13:44:43.643
959.3544,331.3972,28/04/2016 13:44:43.659
976.5531,342.4346,28/04/2016 13:44:43.676
1012.1019,311.1841,28/04/2016 13:44:43.692
979.6619,342.9809,28/04/2016 13:44:43.709
993.0466,322.7371,28/04/2016 13:44:43.726
964.9486,317.9547,28/04/2016 13:44:43.743
975.9515,399.5761,28/04/2016 13:44:43.759
859.4272,942.9321,28/04/2016 13:44:43.892
897.7136,645.2714,28/04/2016 13:44:43.927
913.2801,502.9093,28/04/2016 13:44:43.942
908.043,438.9232,28/04/2016 13:44:43.959
922.4486,398.6829,28/04/2016 13:44:43.976
901.1609,387.6962,28/04/2016 13:44:43.992
888.056,366.5638,28/04/2016 13:44:44.025
919.1249,359.7147,28/04/2016 13:44:44.009
913.7017,374.5474,28/04/2016 13:44:44.042
875.4892,364.137,28/04/2016 13:44:44.059
882.8757,366.9609,28/04/2016 13:44:44.075
905.4317,352.4065,28/04/2016 13:44:44.092
883.9874,304.8579,28/04/2016 13:44:44.109
906.5139,340.8086,28/04/2016 13:44:44.125
888.5424,314.3738,28/04/2016 13:44:44.142
869.6592,348.1775,28/04/2016 13:44:44.159
807.4325,396.1479,28/04/2016 13:44:44.175
795.289,379.6559,28/04/2016 13:44:44.192
809.7493,395.2215,28/04/2016 13:44:44.208
813.5875,407.8362,28/04/2016 13:44:44.225
814.1872,394.78,28/04/2016 13:44:44.242
826.1837,409.0665,28/04/2016 13:44:44.258
