CRX,CRY,TimeStamp
620.401,534.106,28/04/2016 13:49:42.303
631.9799,562.0736,28/04/2016 13:49:42.320
623.2894,559.5854,28/04/2016 13:49:42.336
624.6021,535.8472,28/04/2016 13:49:42.353
606.7681,522.6121,28/04/2016 13:49:42.370
597.1859,520.8444,28/04/2016 13:49:42.387
632.167,497.4609,28/04/2016 13:49:42.403
604.6193,497.7202,28/04/2016 13:49:42.420
622.2001,519.9399,28/04/2016 13:49:42.437
610.6902,500.0773,28/04/2016 13:49:42.453
624.9178,511.4357,28/04/2016 13:49:42.471
603.9349,483.0206,28/04/2016 13:49:42.486
614.1542,493.3798,28/04/2016 13:49:42.503
615.0536,498.8614,28/04/2016 13:49:42.519
611.8258,502.8921,28/04/2016 13:49:42.536
580.3518,490.4879,28/04/2016 13:49:42.553
586.8571,523.6116,28/04/2016 13:49:42.570
594.3245,456.8911,28/04/2016 13:49:42.586
584.4545,463.9078,28/04/2016 13:49:42.603
569.4856,449.2606,28/04/2016 13:49:42.619
581.13,434.113,28/04/2016 13:49:42.636
601.5048,467.9582,28/04/2016 13:49:42.653
585.007,445.3636,28/04/2016 13:49:42.670
586.5565,459.0382,28/04/2016 13:49:42.686
577.3363,458.1271,28/04/2016 13:49:42.703
580.0533,393.1096,28/04/2016 13:49:42.720
552.3538,220.1085,28/04/2016 13:49:42.736
569.3651,137.3625,28/04/2016 13:49:42.753
577.0781,145.8572,28/04/2016 13:49:42.769
589.8524,152.321,28/04/2016 13:49:42.786
571.2529,157.1997,28/04/2016 13:49:42.803
577.634,175.7888,28/04/2016 13:49:42.819
570.2362,137.0086,28/04/2016 13:49:42.836
571.9829,147.7631,28/04/2016 13:49:42.852
589.6898,136.0697,28/04/2016 13:49:42.869
558.3488,159.0207,28/04/2016 13:49:42.886
569.6246,144.1834,28/04/2016 13:49:42.902
586.5083,183.3473,28/04/2016 13:49:42.919
587.7547,195.6828,28/04/2016 13:49:42.936
571.0776,172.9739,28/04/2016 13:49:42.953
577.204,173.693,28/04/2016 13:49:42.969
641.7965,95.9325,28/04/2016 13:49:42.986
763.9906,57.551,28/04/2016 13:49:43.002
819.2261,31.5054,28/04/2016 13:49:43.019
816.4786,44.4154,28/04/2016 13:49:43.036
825.5367,65.4124,28/04/2016 13:49:43.052
823.674,12.4728,28/04/2016 13:49:43.069
818.2692,29.5283,28/04/2016 13:49:43.085
812.479,90.437,28/04/2016 13:49:43.102
795.7473,46.7666,28/04/2016 13:49:43.119
813.1012,46.9858,28/04/2016 13:49:43.135
837.5215,89.6125,28/04/2016 13:49:43.153
882.9034,61.2779,28/04/2016 13:49:43.169
845.0795,80.7668,28/04/2016 13:49:43.187
880.5619,64.2431,28/04/2016 13:49:43.202
881.7975,102.4731,28/04/2016 13:49:43.219
918.6909,52.3559,28/04/2016 13:49:43.235
905.9893,99.283,28/04/2016 13:49:43.252
891.3237,68.0336,28/04/2016 13:49:43.269
878.557,54.1543,28/04/2016 13:49:43.285
884.8203,70.8949,28/04/2016 13:49:43.302
873.0959,92.5697,28/04/2016 13:49:43.319
877.0928,58.0207,28/04/2016 13:49:43.335
763.0017,85.92,28/04/2016 13:49:43.352
638.2896,140.608,28/04/2016 13:49:43.369
632.3523,139.0784,28/04/2016 13:49:43.385
660.5555,148.0928,28/04/2016 13:49:43.402
648.2098,114.0927,28/04/2016 13:49:43.419
660.6615,167.7303,28/04/2016 13:49:43.435
640.9341,142.3391,28/04/2016 13:49:43.452
635.2035,139.1241,28/04/2016 13:49:43.469
640.8916,111.4832,28/04/2016 13:49:43.485
626.4918,131.1752,28/04/2016 13:49:43.505
659.5946,155.308,28/04/2016 13:49:43.518
659.6801,111.0789,28/04/2016 13:49:43.535
660.2638,118.7036,28/04/2016 13:49:43.552
641.6129,133.9477,28/04/2016 13:49:43.568
595.8687,114.0015,28/04/2016 13:49:43.585
587.9701,132.0621,28/04/2016 13:49:43.602
578.4677,107.4612,28/04/2016 13:49:43.618
587.0452,176.0553,28/04/2016 13:49:43.635
559.719,178.2494,28/04/2016 13:49:43.652
586.9279,196.3225,28/04/2016 13:49:43.670
568.1285,215.1344,28/04/2016 13:49:43.685
631.4456,642.5215,28/04/2016 13:49:43.820
615.2381,449.9859,28/04/2016 13:49:43.835
602.954,346.9888,28/04/2016 13:49:43.852
610.3831,270.4527,28/04/2016 13:49:43.868
592.8492,256.2202,28/04/2016 13:49:43.885
589.3912,245.755,28/04/2016 13:49:43.901
584.8317,212.3516,28/04/2016 13:49:43.918
621.4944,240.0791,28/04/2016 13:49:43.935
613.8167,241.3495,28/04/2016 13:49:43.951
599.7301,227.884,28/04/2016 13:49:43.968
625.6162,218.6837,28/04/2016 13:49:43.986
593.0361,222.696,28/04/2016 13:49:44.001
615.9054,237.7373,28/04/2016 13:49:44.018
615.0309,202.7944,28/04/2016 13:49:44.034
613.899,227.4562,28/04/2016 13:49:44.051
603.2017,219.4182,28/04/2016 13:49:44.072
599.5861,240.9149,28/04/2016 13:49:44.084
604.2352,232.6962,28/04/2016 13:49:44.101
624.2253,217.9713,28/04/2016 13:49:44.118
607.8103,224.1347,28/04/2016 13:49:44.135
614.9115,228.6626,28/04/2016 13:49:44.151
795.0979,176.8311,28/04/2016 13:49:44.184
685.2952,220.185,28/04/2016 13:49:44.168
848.342,176.8241,28/04/2016 13:49:44.201
823.4283,181.659,28/04/2016 13:49:44.218
835.4098,167.8747,28/04/2016 13:49:44.234
823.5034,168.3262,28/04/2016 13:49:44.267
849.1169,187.392,28/04/2016 13:49:44.251
833.3619,193.8251,28/04/2016 13:49:44.284
812.2083,206.2362,28/04/2016 13:49:44.301
818.7875,154.1366,28/04/2016 13:49:44.318
825.878,200.9997,28/04/2016 13:49:44.334
834.4858,173.7603,28/04/2016 13:49:44.351
840.6398,204.6125,28/04/2016 13:49:44.367
822.7798,180.5941,28/04/2016 13:49:44.384
807.8754,180.315,28/04/2016 13:49:44.417
807.1223,167.5849,28/04/2016 13:49:44.401
808.3636,171.0357,28/04/2016 13:49:44.435
836.127,157.1559,28/04/2016 13:49:44.451
806.5687,192.3086,28/04/2016 13:49:44.468
801.0121,184.5021,28/04/2016 13:49:44.501
842.2764,156.5453,28/04/2016 13:49:44.485
848.473,180.4839,28/04/2016 13:49:44.518
899.6985,189.1819,28/04/2016 13:49:44.534
953.0951,162.2981,28/04/2016 13:49:44.556
950.0988,235.5681,28/04/2016 13:49:44.567
955.0503,204.9751,28/04/2016 13:49:44.584
948.735,198.3594,28/04/2016 13:49:44.601
930.873,211.2045,28/04/2016 13:49:44.617
929.108,194.3821,28/04/2016 13:49:44.634
954.625,194.4858,28/04/2016 13:49:44.651
965.8732,219.8386,28/04/2016 13:49:44.667
937.1432,181.6595,28/04/2016 13:49:44.684
953.5277,176.0978,28/04/2016 13:49:44.700
951.7637,184.3037,28/04/2016 13:49:44.717
901.22,175.0904,28/04/2016 13:49:44.734
876.8604,166.2817,28/04/2016 13:49:44.750
892.9369,167.3131,28/04/2016 13:49:44.767
870.432,176.415,28/04/2016 13:49:44.800
896.6762,136.3488,28/04/2016 13:49:44.817
882.8185,155.4709,28/04/2016 13:49:44.834
885.0658,171.2203,28/04/2016 13:49:44.850
893.9946,169.0337,28/04/2016 13:49:44.867
883.6487,97.8068,28/04/2016 13:49:44.884
884.8107,150.1061,28/04/2016 13:49:44.900
899.5718,143.5481,28/04/2016 13:49:44.917
845.0488,137.0279,28/04/2016 13:49:44.934
712.0034,159.5542,28/04/2016 13:49:44.950
690.0127,175.5808,28/04/2016 13:49:44.967
708.171,165.2202,28/04/2016 13:49:44.983
692.3225,132.6258,28/04/2016 13:49:45.001
665.2479,153.2558,28/04/2016 13:49:45.033
695.7576,143.7428,28/04/2016 13:49:45.017
694.9565,183.0525,28/04/2016 13:49:45.050
718.9027,130.1042,28/04/2016 13:49:45.067
703.4103,181.5548,28/04/2016 13:49:45.084
709.8824,165.4507,28/04/2016 13:49:45.100
690.9194,127.6746,28/04/2016 13:49:45.117
721.1929,160.7722,28/04/2016 13:49:45.133
691.6127,119.1439,28/04/2016 13:49:45.150
709.8219,142.4247,28/04/2016 13:49:45.166
698.1965,157.0883,28/04/2016 13:49:45.183
568.425,174.9849,28/04/2016 13:49:45.200
579.2814,171.0633,28/04/2016 13:49:45.216
564.5249,188.9026,28/04/2016 13:49:45.233
570.811,176.5295,28/04/2016 13:49:45.250
573.7694,174.889,28/04/2016 13:49:45.266
570.1288,197.1448,28/04/2016 13:49:45.283
570.2412,134.8269,28/04/2016 13:49:45.300
565.9708,178.6818,28/04/2016 13:49:45.318
576.2418,179.4438,28/04/2016 13:49:45.333
560.7671,183.4089,28/04/2016 13:49:45.350
560.4147,167.0004,28/04/2016 13:49:45.367
575.9598,179.7856,28/04/2016 13:49:45.383
577.1227,173.5378,28/04/2016 13:49:45.400
601.347,134.8746,28/04/2016 13:49:45.416
576.0002,150.5585,28/04/2016 13:49:45.433
579.8782,214.1981,28/04/2016 13:49:45.449
566.2542,201.9432,28/04/2016 13:49:45.466
584.4277,147.3641,28/04/2016 13:49:45.483
570.2588,189.9299,28/04/2016 13:49:45.499
570.4222,179.1108,28/04/2016 13:49:45.516
593.156,181.2026,28/04/2016 13:49:45.533
562.6434,182.4133,28/04/2016 13:49:45.549
565.4512,170.6987,28/04/2016 13:49:45.566
576.1388,177.2017,28/04/2016 13:49:45.583
573.4279,193.8889,28/04/2016 13:49:45.599
566.1536,140.0299,28/04/2016 13:49:45.617
623.8594,105.4546,28/04/2016 13:49:45.633
647.9076,124.4034,28/04/2016 13:49:45.649
666.8296,158.9691,28/04/2016 13:49:45.670
670.5211,192.7458,28/04/2016 13:49:45.683
662.6187,145.2591,28/04/2016 13:49:45.699
667.8061,134.6848,28/04/2016 13:49:45.716
688.7856,223.9176,28/04/2016 13:49:45.732
695.2145,616.3712,28/04/2016 13:49:45.751
714.2896,1056.1339,28/04/2016 13:49:45.766
457.9603,1047.0806,28/04/2016 13:49:45.900
604.6608,920.4999,28/04/2016 13:49:45.918
610.6312,818.7133,28/04/2016 13:49:45.932
615.4224,758.9929,28/04/2016 13:49:45.966
589.7457,836.6608,28/04/2016 13:49:45.949
589.3463,734.2498,28/04/2016 13:49:45.982
606.8463,756.517,28/04/2016 13:49:45.999
611.0756,752.532,28/04/2016 13:49:46.015
602.3453,702.4562,28/04/2016 13:49:46.033
328.9141,724.4396,28/04/2016 13:49:46.049
548.1177,655.5135,28/04/2016 13:49:46.065
574.389,687.8437,28/04/2016 13:49:46.082
597.3375,681.624,28/04/2016 13:49:46.099
545.1565,662.3042,28/04/2016 13:49:46.116
476.813,696.6248,28/04/2016 13:49:46.132
564.3372,684.1078,28/04/2016 13:49:46.151
562.9192,664.9547,28/04/2016 13:49:46.165
587.4123,708.3458,28/04/2016 13:49:46.183
558.8862,617.5094,28/04/2016 13:49:46.199
593.1177,717.9901,28/04/2016 13:49:46.215
591.5265,702.1074,28/04/2016 13:49:46.232
591.8141,723.2582,28/04/2016 13:49:46.249
588.4957,694.6461,28/04/2016 13:49:46.265
587.3278,718.1993,28/04/2016 13:49:46.282
609.6484,714.6829,28/04/2016 13:49:46.298
584.3079,704.7974,28/04/2016 13:49:46.315
644.1263,694.4039,28/04/2016 13:49:46.349
853.5775,591.5446,28/04/2016 13:49:46.366
1048.7659,470.2207,28/04/2016 13:49:46.382
1064.2477,447.4824,28/04/2016 13:49:46.398
1063.2725,445.4417,28/04/2016 13:49:46.415
1062.4883,452.7712,28/04/2016 13:49:46.432
1063.3242,479.2917,28/04/2016 13:49:46.449
1053.9659,462.751,28/04/2016 13:49:46.465
1057.1113,458.55,28/04/2016 13:49:46.482
1035.0946,433.0797,28/04/2016 13:49:46.498
1023.5485,455.2532,28/04/2016 13:49:46.515
1052.894,462.6344,28/04/2016 13:49:46.532
1038.0977,474.2238,28/04/2016 13:49:46.550
1043.5909,453.3286,28/04/2016 13:49:46.565
1068.0137,478.0242,28/04/2016 13:49:46.585
1041.9574,452.0814,28/04/2016 13:49:46.598
1068.6946,464.4602,28/04/2016 13:49:46.615
1028.4878,467.0662,28/04/2016 13:49:46.631
1030.1732,467.1231,28/04/2016 13:49:46.648
1052.5608,450.3309,28/04/2016 13:49:46.666
1028.2341,455.0243,28/04/2016 13:49:46.698
1067.8564,455.6098,28/04/2016 13:49:46.715
1022.1016,469.1146,28/04/2016 13:49:46.749
1054.303,477.6786,28/04/2016 13:49:46.781
1031.8523,486.6086,28/04/2016 13:49:46.798
1011.7249,479.8495,28/04/2016 13:49:46.815
1029.8691,487.2196,28/04/2016 13:49:46.831
1042.2206,466.7288,28/04/2016 13:49:46.848
1015.3364,474.6112,28/04/2016 13:49:46.865
1029.3516,455.431,28/04/2016 13:49:46.881
1045.5886,456.374,28/04/2016 13:49:46.915
1014.4047,450.5872,28/04/2016 13:49:46.900
1027.3772,493.7179,28/04/2016 13:49:46.931
1029.99,474.2366,28/04/2016 13:49:46.948
1029.5212,464.8425,28/04/2016 13:49:46.964
1014.2311,478.2105,28/04/2016 13:49:46.981
1021.8115,458.5849,28/04/2016 13:49:46.998
1008.7881,483.6069,28/04/2016 13:49:47.014
1033.0544,481.4662,28/04/2016 13:49:47.031
1015.6914,481.1454,28/04/2016 13:49:47.048
1035.4878,481.9897,28/04/2016 13:49:47.065
1006.4187,449.2447,28/04/2016 13:49:47.081
1008.404,472.7698,28/04/2016 13:49:47.098
1009.0033,447.8997,28/04/2016 13:49:47.115
1037.7175,473.3994,28/04/2016 13:49:47.131
1007.1033,477.1743,28/04/2016 13:49:47.148
986.5814,466.3828,28/04/2016 13:49:47.164
998.9314,441.5511,28/04/2016 13:49:47.181
983.6249,486.8064,28/04/2016 13:49:47.198
1029.6741,470.4599,28/04/2016 13:49:47.214
988.0546,470.1213,28/04/2016 13:49:47.231
1023.2321,491.753,28/04/2016 13:49:47.264
1002.6042,467.6002,28/04/2016 13:49:47.281
1023.4072,395.595,28/04/2016 13:49:47.298
1003.5258,465.4292,28/04/2016 13:49:47.314
986.4746,460.3786,28/04/2016 13:49:47.331
1023.0999,478.7437,28/04/2016 13:49:47.348
993.0134,443.2801,28/04/2016 13:49:47.364
1014.4059,475.4975,28/04/2016 13:49:47.381
1027.3242,450.506,28/04/2016 13:49:47.397
1011.524,470.8314,28/04/2016 13:49:47.414
1054.6182,421.7849,28/04/2016 13:49:47.432
1017.3699,485.9902,28/04/2016 13:49:47.447
1037.8184,459.1925,28/04/2016 13:49:47.464
1013.3108,452.8022,28/04/2016 13:49:47.480
1028.6396,446.8375,28/04/2016 13:49:47.497
1043.0742,459.8638,28/04/2016 13:49:47.515
1034.9987,445.3268,28/04/2016 13:49:47.530
1017.9589,428.1405,28/04/2016 13:49:47.547
1031.5565,448.5411,28/04/2016 13:49:47.564
1059.8149,437.7775,28/04/2016 13:49:47.581
1034.8926,463.5526,28/04/2016 13:49:47.597
1021.4635,432.7726,28/04/2016 13:49:47.614
1025.4254,415.9405,28/04/2016 13:49:47.630
1070.7249,431.6659,28/04/2016 13:49:47.647
1006.8563,443.3024,28/04/2016 13:49:47.667
944.9167,418.3597,28/04/2016 13:49:47.680
943.153,426.023,28/04/2016 13:49:47.697
929.5814,400.7539,28/04/2016 13:49:47.714
934.7964,401.1065,28/04/2016 13:49:47.730
913.5877,415.6859,28/04/2016 13:49:47.748
906.7576,457.8068,28/04/2016 13:49:47.764
929.2633,430.9698,28/04/2016 13:49:47.780
927.5043,417.0851,28/04/2016 13:49:47.797
899.8544,414.0472,28/04/2016 13:49:47.814
933.8375,371.4368,28/04/2016 13:49:47.830
923.9479,410.6993,28/04/2016 13:49:47.847
969.8899,426.8957,28/04/2016 13:49:47.863
925.9335,412.5163,28/04/2016 13:49:47.880
912.2175,412.2037,28/04/2016 13:49:47.897
923.4885,423.4213,28/04/2016 13:49:47.930
931.7531,438.7117,28/04/2016 13:49:47.947
924.3159,442.8317,28/04/2016 13:49:47.965
911.2325,423.5859,28/04/2016 13:49:47.997
915.0226,421.5766,28/04/2016 13:49:47.980
930.0038,414.4841,28/04/2016 13:49:48.013
924.8467,449.2858,28/04/2016 13:49:48.030
888.8676,417.2596,28/04/2016 13:49:48.047
886.5665,421.9462,28/04/2016 13:49:48.063
919.1407,427.1028,28/04/2016 13:49:48.080
896.1052,408.4926,28/04/2016 13:49:48.097
896.7474,429.472,28/04/2016 13:49:48.113
882.0817,445.0132,28/04/2016 13:49:48.130
896.3595,416.1148,28/04/2016 13:49:48.146
873.8038,408.9303,28/04/2016 13:49:48.163
885.311,423.8859,28/04/2016 13:49:48.181
893.8966,431.3561,28/04/2016 13:49:48.213
907.7156,428.0078,28/04/2016 13:49:48.197
857.3693,463.1856,28/04/2016 13:49:48.230
868.7952,438.332,28/04/2016 13:49:48.247
873.0941,462.669,28/04/2016 13:49:48.263
872.1165,454.947,28/04/2016 13:49:48.280
852.3392,442.2896,28/04/2016 13:49:48.296
854.6249,448.2978,28/04/2016 13:49:48.313
886.4759,444.8468,28/04/2016 13:49:48.330
862.8049,446.9282,28/04/2016 13:49:48.347
877.6158,438.6116,28/04/2016 13:49:48.363
866.6946,465.0571,28/04/2016 13:49:48.380
848.9313,445.2778,28/04/2016 13:49:48.396
873.6756,453.2332,28/04/2016 13:49:48.417
829.5665,445.7865,28/04/2016 13:49:48.430
872.1036,409.4536,28/04/2016 13:49:48.446
872.4388,443.4771,28/04/2016 13:49:48.463
876.3842,449.7906,28/04/2016 13:49:48.479
841.1926,475.4738,28/04/2016 13:49:48.496
855.2171,432.6395,28/04/2016 13:49:48.513
811.0353,448.1108,28/04/2016 13:49:48.529
838.3334,441.51,28/04/2016 13:49:48.546
810.1785,435.7139,28/04/2016 13:49:48.563
813.5559,381.3682,28/04/2016 13:49:48.579
841.5167,404.9413,28/04/2016 13:49:48.596
833.4821,475.0483,28/04/2016 13:49:48.613
828.5416,403.6348,28/04/2016 13:49:48.629
771.6171,397.196,28/04/2016 13:49:48.646
827.7689,401.3024,28/04/2016 13:49:48.663
802.9716,422.2276,28/04/2016 13:49:48.679
838.107,446.1144,28/04/2016 13:49:48.696
815.4667,452.3816,28/04/2016 13:49:48.712
836.2122,452.674,28/04/2016 13:49:48.729
808.2657,453.3047,28/04/2016 13:49:48.746
810.8875,445.1713,28/04/2016 13:49:48.762
810.038,470.9471,28/04/2016 13:49:48.779
835.2699,490.9284,28/04/2016 13:49:48.796
807.39,480.597,28/04/2016 13:49:48.812
814.1748,465.7832,28/04/2016 13:49:48.829
820.0195,470.7829,28/04/2016 13:49:48.862
772.1853,469.6159,28/04/2016 13:49:48.846
835.7867,566.5283,28/04/2016 13:49:48.883
807.9338,732.4396,28/04/2016 13:49:48.896
780.5408,853.3059,28/04/2016 13:49:48.912
787.2379,871.4442,28/04/2016 13:49:48.929
796.1202,877.7441,28/04/2016 13:49:48.946
788.1255,861.4557,28/04/2016 13:49:48.962
754.3306,843.6307,28/04/2016 13:49:48.979
764.1519,866.4191,28/04/2016 13:49:48.995
766.4785,875.0241,28/04/2016 13:49:49.012
774.1887,853.5432,28/04/2016 13:49:49.031
775.1327,865.3983,28/04/2016 13:49:49.046
790.7953,851.0693,28/04/2016 13:49:49.062
773.525,861.7272,28/04/2016 13:49:49.079
793.1273,864.4199,28/04/2016 13:49:49.096
781.012,867.6028,28/04/2016 13:49:49.113
758.5917,886.5651,28/04/2016 13:49:49.146
793.8746,850.3861,28/04/2016 13:49:49.130
756.8867,847.0756,28/04/2016 13:49:49.163
737.4166,882.6163,28/04/2016 13:49:49.181
755.3003,877.3258,28/04/2016 13:49:49.196
747.4091,869.9503,28/04/2016 13:49:49.213
744.204,882.0984,28/04/2016 13:49:49.230
746.0516,867.9927,28/04/2016 13:49:49.246
760.0272,878.7965,28/04/2016 13:49:49.263
775.5795,868.8535,28/04/2016 13:49:49.279
759.7012,860.9021,28/04/2016 13:49:49.296
765.2673,865.2992,28/04/2016 13:49:49.313
776.7814,881.287,28/04/2016 13:49:49.329
759.1176,866.8168,28/04/2016 13:49:49.346
753.0187,846.6372,28/04/2016 13:49:49.363
757.9431,874.0386,28/04/2016 13:49:49.380
768.701,846.7976,28/04/2016 13:49:49.396
755.5421,862.8542,28/04/2016 13:49:49.413
743.4525,876.808,28/04/2016 13:49:49.429
761.4691,868.1521,28/04/2016 13:49:49.446
753.5863,873.212,28/04/2016 13:49:49.463
715.0468,857.6088,28/04/2016 13:49:49.479
813.9167,718.0347,28/04/2016 13:49:49.496
864.2303,598.0153,28/04/2016 13:49:49.513
850.3651,571.5804,28/04/2016 13:49:49.529
849.3671,589.9851,28/04/2016 13:49:49.546
841.173,591.4011,28/04/2016 13:49:49.564
882.2875,566.1732,28/04/2016 13:49:49.579
885.6546,577.3359,28/04/2016 13:49:49.596
868.0891,589.4449,28/04/2016 13:49:49.613
868.6259,572.8311,28/04/2016 13:49:49.629
874.6956,593.024,28/04/2016 13:49:49.646
852.873,557.2872,28/04/2016 13:49:49.663
861.1007,580.8678,28/04/2016 13:49:49.679
861.0897,599.9259,28/04/2016 13:49:49.696
886.8429,596.4878,28/04/2016 13:49:49.712
822.0799,599.4319,28/04/2016 13:49:49.729
863.4811,591.792,28/04/2016 13:49:49.746
857.0663,603.2074,28/04/2016 13:49:49.763
854.4821,603.3927,28/04/2016 13:49:49.779
859.3453,577.3608,28/04/2016 13:49:49.796
854.244,571.0572,28/04/2016 13:49:49.813
860.4608,596.793,28/04/2016 13:49:49.829
878.4496,583.8024,28/04/2016 13:49:49.846
872.9847,606.9626,28/04/2016 13:49:49.867
866.0759,582.8339,28/04/2016 13:49:49.882
832.8712,577.0234,28/04/2016 13:49:49.896
834.7771,586.2992,28/04/2016 13:49:49.912
862.0142,573.8429,28/04/2016 13:49:49.929
841.8466,598.5889,28/04/2016 13:49:49.947
834.815,581.27,28/04/2016 13:49:49.962
821.8287,580.6948,28/04/2016 13:49:49.979
850.2272,571.546,28/04/2016 13:49:49.995
872.4762,568.2889,28/04/2016 13:49:50.031
857.851,569.8395,28/04/2016 13:49:50.013
844.1839,572.0078,28/04/2016 13:49:50.045
849.5114,563.0361,28/04/2016 13:49:50.062
871.9839,583.6366,28/04/2016 13:49:50.079
862.5632,512.3495,28/04/2016 13:49:50.095
853.3854,493.6467,28/04/2016 13:49:50.128
848.2671,503.4755,28/04/2016 13:49:50.115
867.3961,495.9742,28/04/2016 13:49:50.145
849.6478,496.3693,28/04/2016 13:49:50.179
861.7852,493.0247,28/04/2016 13:49:50.162
822.6986,483.7311,28/04/2016 13:49:50.195
834.726,508.1638,28/04/2016 13:49:50.212
861.1812,516.3914,28/04/2016 13:49:50.228
854.1686,500.0276,28/04/2016 13:49:50.245
835.5112,494.9704,28/04/2016 13:49:50.262
841.9375,486.007,28/04/2016 13:49:50.278
824.7919,491.4269,28/04/2016 13:49:50.295
825.5985,500.1514,28/04/2016 13:49:50.312
820.5718,478.864,28/04/2016 13:49:50.328
841.5962,467.6862,28/04/2016 13:49:50.345
828.2883,472.7602,28/04/2016 13:49:50.362
846.0651,491.648,28/04/2016 13:49:50.379
849.0524,489.5314,28/04/2016 13:49:50.395
853.9763,482.6479,28/04/2016 13:49:50.412
861.6517,487.6451,28/04/2016 13:49:50.428
820.4416,471.082,28/04/2016 13:49:50.445
833.5098,457.0991,28/04/2016 13:49:50.462
832.9877,443.7458,28/04/2016 13:49:50.478
852.1685,479.4015,28/04/2016 13:49:50.495
855.8999,479.8856,28/04/2016 13:49:50.511
844.2538,465.6445,28/04/2016 13:49:50.528
817.9563,458.9161,28/04/2016 13:49:50.545
834.6289,449.8632,28/04/2016 13:49:50.561
845.3737,470.5593,28/04/2016 13:49:50.578
838.3975,436.84,28/04/2016 13:49:50.595
849.5279,448.8655,28/04/2016 13:49:50.611
817.0139,441.6569,28/04/2016 13:49:50.628
807.5468,452.9828,28/04/2016 13:49:50.645
811.6472,424.9454,28/04/2016 13:49:50.662
836.3192,431.4136,28/04/2016 13:49:50.695
815.8298,442.7576,28/04/2016 13:49:50.678
817.4191,451.7402,28/04/2016 13:49:50.711
838.0111,433.3969,28/04/2016 13:49:50.728
826.4996,436.0247,28/04/2016 13:49:50.744
834.2971,444.5357,28/04/2016 13:49:50.761
789.0607,449.8492,28/04/2016 13:49:50.778
810.2838,445.1437,28/04/2016 13:49:50.795
822.4193,442.6066,28/04/2016 13:49:50.811
802.8091,454.0037,28/04/2016 13:49:50.828
808.4233,437.4301,28/04/2016 13:49:50.844
791.7979,436.3304,28/04/2016 13:49:50.861
832.8407,452.6619,28/04/2016 13:49:50.878
804.6319,412.1545,28/04/2016 13:49:50.894
782.3063,441.0883,28/04/2016 13:49:50.911
817.4774,435.5287,28/04/2016 13:49:50.928
826.3243,432.9214,28/04/2016 13:49:50.944
804.5862,437.5386,28/04/2016 13:49:50.961
787.2257,441.5879,28/04/2016 13:49:50.978
812.9987,440.5551,28/04/2016 13:49:50.994
797.5898,451.7428,28/04/2016 13:49:51.011
816.7434,440.124,28/04/2016 13:49:51.028
808.3708,465.1318,28/04/2016 13:49:51.044
800.9277,416.7782,28/04/2016 13:49:51.061
779.9232,439.2895,28/04/2016 13:49:51.078
785.1924,433.4394,28/04/2016 13:49:51.094
801.7274,458.2577,28/04/2016 13:49:51.111
794.2875,435.0198,28/04/2016 13:49:51.144
799.6567,443.3359,28/04/2016 13:49:51.128
789.3813,428.87,28/04/2016 13:49:51.161
811.4918,436.668,28/04/2016 13:49:51.177
811.4028,446.1936,28/04/2016 13:49:51.194
807.4983,468.957,28/04/2016 13:49:51.227
796.3105,423.1649,28/04/2016 13:49:51.211
785.9489,464.3367,28/04/2016 13:49:51.244
788.4304,454.1014,28/04/2016 13:49:51.261
781.7308,442.0943,28/04/2016 13:49:51.277
749.0405,404.2761,28/04/2016 13:49:51.294
775.7216,442.5069,28/04/2016 13:49:51.311
802.0815,432.1273,28/04/2016 13:49:51.327
787.6913,452.1481,28/04/2016 13:49:51.344
784.0508,450.7762,28/04/2016 13:49:51.360
793.6264,449.6683,28/04/2016 13:49:51.379
775.3516,440.5548,28/04/2016 13:49:51.394
769.4249,448.4949,28/04/2016 13:49:51.410
785.6936,452.9673,28/04/2016 13:49:51.427
795.8821,450.6572,28/04/2016 13:49:51.444
806.3253,445.1555,28/04/2016 13:49:51.460
775.5828,466.5553,28/04/2016 13:49:51.479
810.106,449.3063,28/04/2016 13:49:51.494
761.3033,446.6291,28/04/2016 13:49:51.510
792.3094,436.4015,28/04/2016 13:49:51.527
776.1574,464.4315,28/04/2016 13:49:51.544
749.061,456.6736,28/04/2016 13:49:51.560
850.5705,445.0904,28/04/2016 13:49:51.577
926.3849,439.6848,28/04/2016 13:49:51.594
896.7722,403.4885,28/04/2016 13:49:51.610
915.0945,426.482,28/04/2016 13:49:51.627
937.4392,398.2145,28/04/2016 13:49:51.643
927.6883,426.9489,28/04/2016 13:49:51.660
935.041,413.4185,28/04/2016 13:49:51.677
933.9941,407.1913,28/04/2016 13:49:51.693
928.3191,421.0124,28/04/2016 13:49:51.710
910.7938,414.4405,28/04/2016 13:49:51.727
910.103,413.5914,28/04/2016 13:49:51.744
910.6014,391.9596,28/04/2016 13:49:51.760
919.3944,411.8436,28/04/2016 13:49:51.777
928.1993,420.2,28/04/2016 13:49:51.793
912.4797,415.8947,28/04/2016 13:49:51.827
904.647,408.6647,28/04/2016 13:49:51.810
889.3864,431.4469,28/04/2016 13:49:51.843
841.5273,428.1466,28/04/2016 13:49:51.860
799.8796,453.9041,28/04/2016 13:49:51.877
826.0786,455.0343,28/04/2016 13:49:51.910
804.0865,428.6451,28/04/2016 13:49:51.893
768.4499,466.5193,28/04/2016 13:49:51.926
785.6672,427.4192,28/04/2016 13:49:51.943
807.2624,428.0423,28/04/2016 13:49:51.960
806.054,443.8148,28/04/2016 13:49:51.977
