BlinkType,TimeTracker
NormalBlink,2016-04-21 16:36:27.705
NormalBlink,2016-04-21 16:36:28.688
NormalBlink,2016-04-21 16:36:29.853
NormalBlink,2016-04-21 16:36:30.968
NormalBlink,2016-04-21 16:36:31.218
NormalBlink,2016-04-21 16:36:31.301
NormalBlink,2016-04-21 16:36:31.501
NormalBlink,2016-04-21 16:36:31.701
NormalBlink,2016-04-21 16:36:31.834
NormalBlink,2016-04-21 16:36:31.967
NormalBlink,2016-04-21 16:36:32.200
NormalBlink,2016-04-21 16:36:32.766
NormalBlink,2016-04-21 16:36:33.382
NormalBlink,2016-04-21 16:36:33.515
NormalBlink,2016-04-21 16:36:33.765
NormalBlink,2016-04-21 16:36:33.998
NormalBlink,2016-04-21 16:36:34.115
NormalBlink,2016-04-21 16:36:34.331
NormalBlink,2016-04-21 16:36:34.531
NormalBlink,2016-04-21 16:36:34.664
NormalBlink,2016-04-21 16:36:34.747
NormalBlink,2016-04-21 16:36:34.947
NormalBlink,2016-04-21 16:36:35.396
NormalBlink,2016-04-21 16:36:36.079
NormalBlink,2016-04-21 16:36:36.262
NormalBlink,2016-04-21 16:36:37.095
NormalBlink,2016-04-21 16:36:37.261
NormalBlink,2016-04-21 16:36:37.344
NormalBlink,2016-04-21 16:36:37.444
NormalBlink,2016-04-21 16:36:37.627
NormalBlink,2016-04-21 16:36:37.777
NormalBlink,2016-04-21 16:36:38.144
NormalBlink,2016-04-21 16:36:38.443
NormalBlink,2016-04-21 16:36:38.610
NormalBlink,2016-04-21 16:36:39.009
NormalBlink,2016-04-21 16:36:39.076
NormalBlink,2016-04-21 16:36:39.708
NormalBlink,2016-04-21 16:36:39.958
NormalBlink,2016-04-21 16:36:40.041
NormalBlink,2016-04-21 16:36:40.291
NormalBlink,2016-04-21 16:36:40.574
NormalBlink,2016-04-21 16:36:40.790
NormalBlink,2016-04-21 16:36:40.974
NormalBlink,2016-04-21 16:36:41.306
NormalBlink,2016-04-21 16:36:41.756
NormalBlink,2016-04-21 16:36:41.839
NormalBlink,2016-04-21 16:36:42.022
NormalBlink,2016-04-21 16:36:42.272
NormalBlink,2016-04-21 16:36:42.505
NormalBlink,2016-04-21 16:36:42.938
NormalBlink,2016-04-21 16:36:43.221
NormalBlink,2016-04-21 16:36:43.354
NormalBlink,2016-04-21 16:36:43.637
NormalBlink,2016-04-21 16:36:43.920
NormalBlink,2016-04-21 16:36:44.203
NormalBlink,2016-04-21 16:36:44.587
NormalBlink,2016-04-21 16:36:44.870
NormalBlink,2016-04-21 16:36:45.253
NormalBlink,2016-04-21 16:36:45.336
NormalBlink,2016-04-21 16:36:45.469
NormalBlink,2016-04-21 16:36:45.686
NormalBlink,2016-04-21 16:36:46.418
NormalBlink,2016-04-21 16:36:46.701
NormalBlink,2016-04-21 16:36:46.951
NormalBlink,2016-04-21 16:36:47.267
NormalBlink,2016-04-21 16:36:47.367
NormalBlink,2016-04-21 16:36:47.600
NormalBlink,2016-04-21 16:36:47.700
NormalBlink,2016-04-21 16:36:48.033
NormalBlink,2016-04-21 16:36:49.682
NormalBlink,2016-04-21 16:36:50.531
NormalBlink,2016-04-21 16:36:51.546
NormalBlink,2016-04-21 16:36:52.362
NormalBlink,2016-04-21 16:36:52.562
NormalBlink,2016-04-21 16:36:52.762
NormalBlink,2016-04-21 16:36:52.980
NormalBlink,2016-04-21 16:36:53.544
NormalBlink,2016-04-21 16:36:53.710
NormalBlink,2016-04-21 16:36:54.293
NormalBlink,2016-04-21 16:36:54.643
NormalBlink,2016-04-21 16:36:54.826
NormalBlink,2016-04-21 16:36:55.275
NormalBlink,2016-04-21 16:36:55.658
NormalBlink,2016-04-21 16:36:56.177
NormalBlink,2016-04-21 16:36:57.023
NormalBlink,2016-04-21 16:36:57.406
NormalBlink,2016-04-21 16:36:57.922
NormalBlink,2016-04-21 16:36:58.488
NormalBlink,2016-04-21 16:36:59.187
NormalBlink,2016-04-21 16:37:00.569
NormalBlink,2016-04-21 16:37:01.318
NormalBlink,2016-04-21 16:37:01.501
NormalBlink,2016-04-21 16:37:01.601
NormalBlink,2016-04-21 16:37:02.068
NormalBlink,2016-04-21 16:37:02.451
NormalBlink,2016-04-21 16:37:02.967
NormalBlink,2016-04-21 16:37:03.135
NormalBlink,2016-04-21 16:37:04.016
NormalBlink,2016-04-21 16:37:04.099
NormalBlink,2016-04-21 16:37:04.249
NormalBlink,2016-04-21 16:37:04.382
NormalBlink,2016-04-21 16:37:04.882
NormalBlink,2016-04-21 16:37:05.182
NormalBlink,2016-04-21 16:37:05.315
NormalBlink,2016-04-21 16:37:05.698
NormalBlink,2016-04-21 16:37:06.030
NormalBlink,2016-04-21 16:37:06.214
NormalBlink,2016-04-21 16:37:06.497
NormalBlink,2016-04-21 16:37:06.696
NormalBlink,2016-04-21 16:37:06.863
NormalBlink,2016-04-21 16:37:07.013
NormalBlink,2016-04-21 16:37:07.545
NormalBlink,2016-04-21 16:37:08.211
NormalBlink,2016-04-21 16:37:08.395
NormalBlink,2016-04-21 16:37:08.494
NormalBlink,2016-04-21 16:37:08.578
NormalBlink,2016-04-21 16:37:08.711
NormalBlink,2016-04-21 16:37:09.461
NormalBlink,2016-04-21 16:37:09.843
NormalBlink,2016-04-21 16:37:10.009
NormalBlink,2016-04-21 16:37:10.242
NormalBlink,2016-04-21 16:37:10.425
NormalBlink,2016-04-21 16:37:10.559
NormalBlink,2016-04-21 16:37:10.643
NormalBlink,2016-04-21 16:37:10.792
NormalBlink,2016-04-21 16:37:11.075
NormalBlink,2016-04-21 16:37:11.224
NormalBlink,2016-04-21 16:37:11.657
NormalBlink,2016-04-21 16:37:11.824
NormalBlink,2016-04-21 16:37:12.374
NormalBlink,2016-04-21 16:37:12.540
NormalBlink,2016-04-21 16:37:12.823
NormalBlink,2016-04-21 16:37:13.339
NormalBlink,2016-04-21 16:37:13.772
NormalBlink,2016-04-21 16:37:14.055
NormalBlink,2016-04-21 16:37:14.172
NormalBlink,2016-04-21 16:37:14.920
NormalBlink,2016-04-21 16:37:15.403
NormalBlink,2016-04-21 16:37:15.653
LongBlink,2016-04-21 16:37:16.568
NormalBlink,2016-04-21 16:37:16.968
NormalBlink,2016-04-21 16:37:17.667
NormalBlink,2016-04-21 16:37:17.767
NormalBlink,2016-04-21 16:37:18.183
NormalBlink,2016-04-21 16:37:18.333
NormalBlink,2016-04-21 16:37:18.400
NormalBlink,2016-04-21 16:37:18.516
NormalBlink,2016-04-21 16:37:18.932
NormalBlink,2016-04-21 16:37:19.366
NormalBlink,2016-04-21 16:37:19.500
NormalBlink,2016-04-21 16:37:20.315
NormalBlink,2016-04-21 16:37:20.781
NormalBlink,2016-04-21 16:37:21.497
NormalBlink,2016-04-21 16:37:22.663
NormalBlink,2016-04-21 16:37:22.763
NormalBlink,2016-04-21 16:37:23.145
NormalBlink,2016-04-21 16:37:25.809
NormalBlink,2016-04-21 16:37:25.943
NormalBlink,2016-04-21 16:37:26.375
NormalBlink,2016-04-21 16:37:27.241
NormalBlink,2016-04-21 16:37:27.324
NormalBlink,2016-04-21 16:37:27.491
NormalBlink,2016-04-21 16:37:27.690
