CRX,CRY
716.2332,515.6609
711.8956,509.7975
722.8349,512.3854
727.3508,529.1307
723.8615,536.2737
737.5872,541.3409
722.7941,534.8692
744.454,542.6624
731.3601,541.0519
734.9401,555.0242
748.4496,579.1615
755.3523,569.0688
755.5931,578.9515
758.6504,552.2721
757.2269,568.0348
754.0709,574.3979
771.7266,579.4739
777.0464,592.3258
773.1337,570.459
761.74,573.0053
755.7953,575.2823
768.9339,568.0909
769.8607,584.803
773.8934,614.312
752.9714,659.0511
728.1014,705.5909
750.5843,678.8115
748.1143,675.4019
754.0626,678.5583
771.6709,668.2988
765.2334,645.3499
768.7333,652.3163
757.9384,643.7059
762.0842,644.7042
770.798,649.0466
779.8982,623.1625
773.3394,628.4149
772.2238,619.8475
779.7352,624.1447
783.3927,607.2921
772.5272,603.9442
783.7058,596.0801
784.1064,599.8997
768.7339,604.4066
782.3201,587.7545
777.9458,579.8987
774.191,578.3038
781.035,577.887
785.8194,577.3594
771.5085,566.1918
779.6639,557.0214
781.5677,558.7318
782.3382,584.9678
779.2583,576.3386
784.9531,552.0032
774.5367,555.9454
779.1359,547.5698
793.4047,552.326
781.4993,547.0092
796.7029,547.2926
823.2686,586.8812
830.5663,579.61
830.7496,584.4343
813.0509,582.4803
816.2552,585.8157
829.0526,582.3927
827.9579,582.0375
816.0546,577.9817
825.6661,597.3269
827.7905,596.0244
818.7806,581.6698
778.6078,582.0136
787.0251,593.1052
783.0125,566.3059
778.3943,565.2071
780.104,584.7169
791.1078,596.4321
781.0053,596.076
774.3209,559.6414
788.4841,585.8773
781.8867,552.4323
775.4772,578.2611
780.5569,560.2725
779.6597,569.5216
778.5337,581.278
770.3856,580.172
776.6862,584.0522
784.7633,557.9273
778.0658,553.2637
772.1544,560.7248
777.48,567.3212
789.8118,573.5752
774.7781,575.9778
790.7012,541.0814
776.1746,545.0347
775.0534,548.8475
787.145,554.0087
