CRX,CRY
976.8347,589.4126
980.2298,541.0193
986.2498,556.8882
970.3865,572.6052
964.8975,568.3993
962.0153,556.7916
973.1537,545.9382
969.2395,568.7854
981.9603,547.0279
985.8694,525.0453
995.6549,487.4114
993.8658,558.1255
996.9222,547.3991
976.2853,564.0214
1044.5237,487.4328
1014.2475,528.7501
1027.3445,518.174
1023.9255,524.8865
1007.1857,512.8821
1015.6209,540.0144
1027.6494,545.1016
1014.6535,566.167
887.1593,537.5188
997.9647,575.8965
986.6586,556.6937
1011.2543,511.1456
1027.5176,560.0702
1012.1436,532.3594
1020.0928,561.7865
1008.2571,510.909
1019.6624,528.3806
1009.5763,558.5459
1021.5801,539.9459
1028.4563,537.7974
1029.7983,566.551
1046.436,529.5063
1031.4231,550.098
1026.9996,562.7316
872.6439,568.2815
1021.5272,574.9995
1033.1932,564.8162
1040.3386,541.3138
1009.6601,551.66
1022.8624,539.3792
835.1082,583.9478
640.6919,618.4379
619.0959,586.2772
633.7023,633.0194
619.0519,634.254
636.7127,630.6798
635.1133,618.9678
648.2902,580.7526
650.8567,629.9262
646.2566,614.2744
595.1617,646.5562
611.5261,652.7698
595.3513,621.6088
591.6654,622.4642
602.3768,619.6689
779.6808,641.424
570.4375,623.0541
605.6709,626.2505
577.8453,632.1971
601.0862,605.9785
609.3497,638.34
689.9739,611.4908
725.4412,601.2363
736.4508,626.3075
729.5995,640.4711
726.7305,625.8563
720.6249,627.98
733.2992,646.3605
716.9886,668.7307
727.499,661.981
736.6501,632.7184
720.5992,646.2618
787.1044,603.0063
805.2235,638.3705
804.7892,599.5795
824.5314,637.501
827.6479,622.1553
818.0696,603.9247
813.7649,644.9048
818.4146,641.8126
827.7894,600.2275
816.204,628.7336
887.7944,644.2693
886.5732,677.8512
878.5272,629.4766
875.4592,630.6597
885.2657,607.8115
875.6653,642.222
905.9944,682.5919
896.2975,614.2009
898.0261,650.6185
899.4327,631.8356
899.9694,604.3156
955.4059,617.9282
949.8615,624.1971
950.5036,627.6846
948.0618,623.0188
950.5804,619.8384
975.3516,580.3569
973.5524,656.0997
951.7764,615.5945
805.6411,630.0145
635.8281,691.0007
628.8402,688.6898
642.083,638.2397
650.9981,682.3157
624.66,649.6137
611.4221,660.7792
616.2865,654.0647
614.6827,645.7798
623.9973,655.7716
601.3508,643.9872
615.9023,658.8321
609.8311,641.5494
700.8494,653.2075
699.3298,673.0313
724.3037,670.0311
712.7156,672.9547
703.2844,674.6637
817.9731,651.4844
806.9801,661.8317
805.3301,659.3392
834.5062,663.1085
827.5117,639.5441
809.4342,654.0267
796.679,677.0363
790.1331,610.1136
785.3505,662.9291
800.0449,636.9092
800.2384,626.926
799.2164,679.0624
823.7178,626.17
838.7552,673.4651
800.8959,641.3872
790.401,657.9047
795.5839,678.0687
797.4393,652.642
780.3486,682.5824
808.4918,655.2375
791.6577,646.3563
772.7877,654.5096
809.7052,644.225
879.4385,650.7467
933.8657,646.3408
923.2321,667.3289
905.95,603.8129
903.0494,664.0234
911.5211,656.3602
887.7228,673.1404
916.1138,666.5463
906.168,650.5674
943.335,650.5334
890.5905,664.5975
966.3409,644.9513
978.5145,634.0319
971.3394,672.5457
976.5115,664.2217
975.7928,670.8197
970.8237,651.996
961.3105,671.3302
995.7007,685.7836
968.4644,655.8337
1028.3246,670.2269
1018.141,668.9694
1022.7101,680.6963
1012.1318,657.898
803.6907,753.5991
618.3973,750.8832
620.1023,776.8836
644.943,823.4757
620.7408,771.7375
604.443,760.1849
609.4099,794.5666
633.6178,786.8044
622.72,792.4205
627.2518,788.8497
634.1125,770.2545
627.5172,793.5012
652.6188,753.0093
637.8766,799.9825
638.8799,768.2476
626.0868,563.1602
675.1323,388.6103
665.1908,375.4007
697.5483,374.3099
680.3647,385.4356
673.4183,379.8765
681.9668,416.2357
657.0437,381.7294
683.726,353.2971
686.9177,334.6973
674.7458,408.2396
671.2736,369.0998
680.3828,397.1323
669.5688,375.1569
672.2292,388.2943
664.5728,545.5562
613.0803,826.1656
602.6943,873.2192
593.937,874.9091
615.2773,825.636
622.9244,863.0036
654.0996,778.7731
638.7653,771.2439
630.2692,781.5095
641.9453,808.5898
629.4932,761.2526
651.8156,772.4707
642.4273,757.7678
625.7515,762.7336
692.4037,772.1332
637.2787,769.5361
720.1273,597.9879
779.855,392.9097
770.0761,469.9191
782.9901,402.1183
783.4293,474.8188
