CRX,CRY
764.5812,511.0925
741.4277,469.555
736.4822,490.5188
736.3762,462.1795
754.5682,443.0842
761.2172,451.3265
748.6336,445.9383
760.4318,455.8944
762.2344,509.0812
750.696,572.3893
775.4355,511.1828
778.3685,523.0172
764.172,493.0968
770.9792,481.7366
769.0711,483.1069
773.5715,493.0111
618.2664,467.2036
776.8372,474.793
785.0544,470.0926
794.0552,456.4898
616.1492,520.7863
785.2667,466.6287
755.3124,607.8638
750.1416,619.9976
763.1713,658.6353
762.3472,586.3201
760.1273,606.3131
762.3812,579.6664
758.8994,566.8381
731.3048,562.4636
775.1356,558.2915
768.7584,559.1144
774.0717,647.2235
780.6741,535.5486
792.1741,538.0573
788.2839,528.1794
798.8195,532.6059
798.8712,513.8746
800.3083,523.8583
816.0349,501.5712
801.6915,510.0706
808.2363,583.5339
806.8192,543.8311
811.9153,503.6982
841.0024,488.4142
803.517,468.7631
662.6531,459.31
650.8462,470.2217
824.2376,457.1753
818.2525,462.4776
611.1418,616.6603
700.5004,806.6122
735.5042,945.4521
720.2671,889.1548
713.1332,897.9465
719.9491,883.5092
713.0698,891.2185
728.6516,917.2185
711.9225,887.0547
719.3672,871.1738
738.364,923.0371
805.1703,892.2419
803.4265,869.497
624.0413,877.8916
881.3004,887.2115
881.6766,879.3856
829.5134,865.6915
703.645,901.7682
527.2227,420.0254
573.6072,417.5091
563.376,434.3522
550.124,415.8923
562.5245,412.439
569.8813,416.5132
757.4329,411.4914
589.957,448.1587
593.2147,453.8443
599.8946,430.23
608.8815,446.6206
834.3273,453.4465
609.5054,436.5758
660.1516,372.2265
684.5663,334.7923
897.1815,302.7419
707.4916,321.8759
715.3329,331.1999
712.6315,318.257
746.9952,332.96
730.2557,312.2204
731.2457,346.1284
762.3048,343.3363
752.4469,340.0972
758.1345,369.1248
757.204,363.4165
768.4779,341.2455
766.1365,339.2173
777.5138,347.2369
766.4042,346.3619
768.8234,343.4588
774.0317,344.1763
629.2554,335.8838
781.2294,339.136
807.5009,354.2429
782.4276,344.2997
774.1068,339.833
778.3022,345.3043
772.6497,355.5924
774.8069,351.0407
771.8399,349.5689
774.5729,346.3258
769.9666,356.771
765.5066,390.8028
955.4786,371.5675
957.1238,367.9216
958.9337,375.0612
980.7433,397.252
967.2772,383.7549
962.182,380.6122
800.6133,393.84
623.1234,460.621
591.2875,452.2174
587.4143,458.9807
581.2991,467.8259
627.7175,478.3465
639.9874,457.0797
608.1458,476.1819
650.2264,479.4907
615.3177,475.3542
629.4438,470.6231
646.1384,499.4862
656.9129,485.2218
651.6022,469.3988
673.0322,467.5867
662.7592,490.1196
688.296,444.2655
695.0909,464.241
700.9026,460.7333
685.2357,485.2839
698.6328,451.2475
700.515,446.3417
699.2997,441.3715
711.5072,511.4382
725.9832,458.8735
700.0802,449.9957
710.8485,454.0354
704.8492,463.3009
707.8391,449.751
701.5052,455.6317
712.3143,441.1575
714.9476,476.3644
717.423,442.9295
727.3623,452.7394
749.3939,468.5791
750.4102,467.807
746.4907,462.6365
757.7225,466.5719
749.0426,470.6657
757.0396,466.8497
779.5475,467.2341
874.5649,474.1353
863.5693,471.8625
874.6086,477.1425
704.6402,489.0013
866.0397,504.6423
844.2313,470.3482
853.9708,470.6982
839.8151,474.9751
840.9914,467.3828
821.6193,472.3289
829.6946,486.9169
823.6163,579.3524
811.2173,550.2786
798.2775,491.5923
788.1162,481.0815
789.2178,481.8297
783.5948,488.3459
782.3151,496.4907
604.1153,482.898
785.7268,504.7308
782.129,531.6826
770.4805,501.0064
774.005,548.0574
771.6518,507.1866
758.0778,509.0158
775.5042,516.2179
750.8057,497.3547
855.9106,866.4755
857.6642,880.9094
852.218,890.2042
858.5028,889.504
702.5906,915.8084
858.5018,871.9683
856.2034,868.7815
853.0636,876.2818
847.8,855.8492
849.5732,876.9551
856.7749,875.9196
832.9212,861.6149
847.6763,872.6821
850.4459,872.7323
815.2111,795.014
802.8229,738.0513
639.063,751.804
807.6715,714.1122
762.7255,688.6244
814.877,703.4587
796.6886,688.7037
802.5444,698.5165
785.9802,748.3926
799.6599,693.2102
802.6,702.0697
785.0051,683.9358
791.4674,682.6732
795.8276,672.5872
796.6997,669.9596
631.3724,669.9816
778.9748,655.8462
772.5796,697.9282
820.6245,607.8841
801.7616,576.6995
791.3519,556.5039
776.2728,577.8888
774.4792,534.7906
761.4504,510.0573
764.3821,523.7544
779.283,494.4758
775.6637,490.2133
771.0956,481.5679
770.9923,485.7209
887.9626,407.5198
955.2578,381.7088
963.4307,382.6079
947.025,382.524
932.0918,372.2555
953.6452,391.3218
924.8979,378.7019
1000.3816,351.8743
986.4044,341.6394
806.9501,352.7905
944.329,382.011
954.3727,405.8546
937.2029,396.7703
938.088,413.6967
916.9762,396.2519
1162.6758,362.3297
1132.8782,344.3935
1144.1152,329.6514
1109.6256,356.6411
1033.8137,329.0032
1002.3749,331.0904
871.9714,390.6841
859.2257,361.7469
836.7884,370.4935
831.293,384.6173
825.3827,425.356
820.7074,408.7194
604.9036,420.1233
812.4113,427.631
816.3867,423.7173
811.4213,435.6047
795.4184,465.4624
793.1407,437.0273
617.6851,451.4001
792.6183,491.6462
794.83,521.9614
784.4895,499.188
785.2594,507.1985
773.9988,541.6369
760.7032,539.066
759.5292,512.498
758.8127,550.7102
750.0973,549.454
737.7681,521.4874
958.1354,583.4593
761.2747,547.6764
747.3942,531.3727
735.7065,563.8831
744.0194,566.6462
734.2032,535.2985
705.3624,458.7822
665.9651,377.1023
664.2811,238.789
857.1677,270.2846
651.614,244.4946
648.4003,250.647
656.7731,282.4628
674.1033,277.4482
645.9863,272.6418
649.7512,230.8278
862.7985,269.2206
598.4315,109.8753
596.7742,107.2156
651.0099,89.1943
651.4978,80.9083
645.8435,87.5098
639.6455,90.5819
727.2474,91.1326
732.3712,99.0801
728.6533,93.0749
740.8706,102.491
721.0165,104.747
738.4779,120.7357
727.3302,82.1721
740.1891,115.3014
755.3878,90.3208
805.8229,86.0529
830.2125,76.2645
821.0769,84.926
819.8767,114.8675
818.7591,84.251
824.9993,92.7881
816.9099,125.5133
813.2751,86.4576
814.5988,103.1978
814.9267,100.2486
895.8996,96.6163
857.3242,110.5642
891.5511,110.5229
899.6998,133.6983
913.8785,141.0899
908.152,137.2216
899.3696,102.848
888.8919,110.6675
896.9686,101.1956
903.6402,108.5457
900.1219,86.2224
906.6375,138.2726
904.9034,79.7855
909.184,130.8742
893.3925,101.4585
900.6641,114.5268
963.5286,113.9543
951.4561,108.9276
965.9971,129.7834
965.72,148.0892
968.258,97.7432
976.6664,115.4723
979.0864,137.2186
972.0331,110.0939
975.3249,98.3763
932.6464,96.793
900.1986,120.3133
894.9955,93.2897
898.2328,95.4532
