HOX,HOY,HOZ,LRX,LRY,LSX,LSY,RRX,RRY,RSX,RSY,CRX,CRY,CSX,CSY,IsFixated,State,TimeStamp,,Result
{0,0, 0},{756.5691, 696.8},{758.0617, 698.8135},{815.6508, 671.0275},{792.9357, 687.6976},{786.11, 683.9138},{779.8687, 697.4368},TRUE,7,43:23.1,,
{0,0, 0},{765.5018, 700.5605},{760.5497, 699.3949},{761.4132, 705.8212},{788.8633, 690.0364},{763.4575, 703.1908},{777.7153, 698.1627},TRUE,7,43:23.2,,
{0,0, 0},{779.3432, 726.1254},{765.2977, 706.1368},{770.9812, 709.5475},{786.7372, 692.3408},{775.1622, 717.8365},{777.3734, 700.4641},TRUE,7,43:23.2,,
{0,0, 0},{761.2339, 704.868},{764.5073, 705.92},{784.0748, 689.3864},{786.3928, 692.0739},{772.6544, 697.1272},{776.8248, 700.1366},TRUE,7,43:23.2,,
{0,0, 0},{779.8619, 735.8115},{767.1481, 711.0499},{793.3478, 700.9501},{787.023, 692.9917},{786.6049, 718.3808},{777.7457, 701.9645},TRUE,7,43:23.2,,
{0,0, 0},{758.8207, 713.1167},{765.9656, 711.4364},{794.5172, 708.9619},{787.6769, 694.5204},{776.6689, 711.0393},{777.6248, 702.8609},TRUE,7,43:23.2,,
{0,0, 0},{765.1044, 717.6913},{765.8773, 712.3278},{810.4945, 675.5914},{789.6399, 692.9622},{787.7994, 696.6414},{778.4866, 702.3951},TRUE,7,43:23.3,,
{0,0, 0},{770.1398, 708.8193},{766.3975, 711.9933},{802.3336, 668.6423},{790.7197, 690.9983},{786.2367, 688.7308},{779.1281, 701.3262},TRUE,7,43:23.3,,
{0,0, 0},{774.6309, 711.7213},{767.3064, 712.0255},{790.1899, 689.1935},{790.7434, 690.8307},{782.4104, 700.4574},{779.4084, 701.2751},TRUE,7,43:23.3,,
{0,0, 0},{743.7567, 703.9013},{765.0137, 711.2745},{779.3579, 724.1409},{789.9501, 693.2969},{761.5573, 714.0211},{778.101, 702.2432},TRUE,7,43:23.3,,
{0,0, 0},{761.7178, 737.4893},{764.6937, 713.7249},{798.2112, 701.494},{790.5752, 693.9388},{779.9645, 719.4916},{778.2218, 703.5289},TRUE,7,43:23.3,,
{0,0, 0},{755.4035, 729.2354},{763.8647, 715.1554},{796.07, 707.0965},{791.006, 694.9231},{775.7368, 718.166},{778.0405, 704.6295},TRUE,7,43:23.4,,
{0,0, 0},{781.6871, 644.5179},{765.286, 709.4642},{818.6736, 675.0995},{792.9362, 693.6763},{800.1804, 659.8087},{779.5254, 701.7072},TRUE,7,43:23.4,,
{0,0, 0},{776.0062, 708.8085},{766.1261, 709.3505},{784.3411, 693.4553},{792.4935, 693.7},{780.1737, 701.132},{779.6115, 701.6594},TRUE,7,43:23.4,,
{0,0, 0},{763.5109, 721.3951},{765.9565, 710.1909},{790.3401, 676.4156},{792.4495, 692.6217},{776.9255, 698.9053},{779.4821, 701.4689},TRUE,7,43:23.5,,
{0,0, 0},{757.2535, 722.7692},{764.3618, 711.3845},{778.4528, 694.3198},{791.4265, 692.4131},{767.8531, 708.5446},{778.2007, 701.8853},TRUE,7,43:23.5,,
{0,0, 0},{733.2643, 717.5318},{761.4298, 713.177},{787.2519, 718.7843},{792.0015, 694.2942},{760.2581, 718.1581},{777.0818, 703.6489},TRUE,7,43:23.5,,
{0,0, 0},{781.4985, 707.3516},{761.3151, 714.0804},{810.1115, 696.7109},{795.4839, 694.9096},{795.805, 702.0313},{778.5721, 704.4553},TRUE,7,43:23.6,,
{0,0, 0},{757.3713, 730.7704},{760.9584, 715.2029},{799.1771, 700.6315},{796.1569, 695.065},{778.2742, 715.7009},{778.5812, 705.1806},TRUE,7,43:23.6,,
{0,0, 0},{769.0742, 563.8558},{769.0742, 563.8558},{797.3477, 553.4771},{797.3477, 553.4771},{783.2109, 558.6665},{783.2109, 558.6665},FALSE,7,43:23.6,,
{0,0, 0},{805.2394, 497.4901},{818.6003, 497.2555},{849.2703, 505.1217},{857.6489, 508.9024},{827.2549, 501.3059},{838.1247, 503.0789},FALSE,7,43:23.7,,
{0,0, 0},{831.9953, 497.0201},{831.9953, 497.0201},{866.049, 512.6927},{866.049, 512.6927},{849.0222, 504.8564},{849.0222, 504.8564},FALSE,7,43:23.6,,
{0,0, 0},{822.4012, 421.9764},{819.85, 472.0562},{845.9081, 500.1637},{853.7045, 505.9706},{834.1547, 461.0701},{836.7772, 489.0134},FALSE,7,43:23.7,,
{0,0, 0},{818.0464, 503.3105},{819.3831, 479.8439},{841.2131, 506.6043},{850.5281, 506.1146},{829.6298, 504.9574},{834.9557, 492.9792},FALSE,7,43:23.7,,
{0,0, 0},{804.5794, 475.4406},{816.3647, 478.9217},{844.5054, 502.5945},{849.2659, 505.3882},{824.5424, 489.0175},{832.8153, 492.1549},FALSE,7,43:23.7,,
{0,0, 0},{820.4823, 480.4044},{817.0317, 479.1443},{858.5734, 484.4492},{850.8107, 501.8011},{839.5278, 482.4268},{833.9212, 490.4727},TRUE,7,43:23.7,,
{0,0, 0},{800.9709, 477.5741},{814.6389, 478.8899},{840.8525, 464.5984},{849.3218, 496.2585},{820.9117, 471.0862},{831.9803, 487.5742},TRUE,7,43:23.8,,
{0,0, 0},{815.0709, 479.1675},{813.3135, 482.101},{850.239, 502.6086},{846.8934, 496.1552},{832.655, 490.8881},{830.1035, 489.1281},TRUE,7,43:23.8,,
{0,0, 0},{803.6551, 506.3265},{813.1544, 482.4507},{828.2179, 490.7637},{846.5306, 495.4244},{815.9365, 498.5451},{829.8425, 488.9375},TRUE,7,43:23.8,,
{0,0, 0},{799.1601, 500.2853},{811.7404, 484.0784},{845.0051, 509.6294},{846.6335, 497.515},{822.0826, 504.9573},{829.187, 490.7966},TRUE,7,43:23.8,,
{0,0, 0},{1024.3317, 512.5496},{1024.3317, 512.5496},{1043.7443, 515.9528},{1043.7443, 515.9528},{1034.038, 514.2512},{1034.038, 514.2512},FALSE,7,43:23.9,,
{0,0, 0},{965.5428, 521.1508},{965.5428, 521.1508},{990.3558, 532.0658},{990.3558, 532.0658},{977.9493, 526.6083},{977.9493, 526.6083},FALSE,7,43:23.9,,
{0,0, 0},{1016.3545, 523.828},{990.981, 522.4911},{1047.9246, 509.2081},{1019.1769, 520.6223},{1032.1395, 516.5181},{1005.079, 521.5567},FALSE,7,43:23.9,,
{0,0, 0},{1022.477, 530.8246},{1001.5674, 525.2831},{1023.6804, 508.5435},{1020.7333, 516.5596},{1023.0787, 519.6841},{1011.1505, 520.9213},FALSE,7,43:24.0,,
{0,0, 0},{1005.2042, 527.4803},{1002.5569, 525.8496},{1023.5342, 532.001},{1021.4819, 520.4246},{1014.3691, 529.7407},{1012.0195, 523.1371},FALSE,7,43:24.0,,
{0,0, 0},{1015.5624, 510.7047},{1006.026, 518.2276},{996.7208, 501.3995},{1020.639, 512.5533},{1006.1416, 506.0521},{1013.3325, 515.3904},TRUE,7,43:24.0,,
{0,0, 0},{1009.3002, 496.1051},{1003.989, 519.8228},{1040.9883, 493.2309},{1025.4805, 514.9026},{1025.1443, 494.668},{1014.7347, 517.3627},FALSE,7,43:24.0,,
{0,0, 0},{1001.0068, 505.0961},{1005.3593, 516.2385},{1013.8329, 527.9868},{1019.6356, 514.7674},{1007.4199, 516.5414},{1012.4974, 515.5029},TRUE,7,43:24.1,,
{0,0, 0},{1018.03, 524.8238},{1007.0679, 517.2902},{1032.6362, 506.5083},{1021.3207, 513.6633},{1025.3331, 515.666},{1014.1942, 515.4767},TRUE,7,43:24.1,,
{0,0, 0},{977.7909, 531.4738},{1003.6983, 518.9135},{997.7407, 493.2946},{1018.563, 511.2305},{987.7658, 512.3842},{1011.1307, 515.0721},TRUE,7,43:24.1,,
{0,0, 0},{819.7528, 495.919},{819.7528, 495.919},{862.8981, 521.7299},{862.8981, 521.7299},{841.3254, 508.8244},{841.3254, 508.8244},FALSE,7,43:24.1,,
{0,0, 0},{838.6063, 517.3857},{838.6063, 517.3857},{898.2687, 506.043},{898.2687, 506.043},{868.4375, 511.7143},{868.4375, 511.7143},FALSE,7,43:24.2,,
{0,0, 0},{843.5639, 530.4261},{841.0883, 523.9142},{861.3486, 530.1893},{879.7851, 518.1315},{852.4562, 530.3077},{860.4366, 521.0229},FALSE,7,43:24.2,,
{0,0, 0},{849.5214, 509.4464},{843.9155, 519.0822},{863.7357, 514.4062},{874.3813, 516.905},{856.6285, 511.9263},{859.1484, 517.9936},FALSE,7,43:24.2,,
{0,0, 0},{820.1667, 506.3274},{834.2921, 514.991},{849.4285, 524.5093},{863.3638, 527.0148},{834.7976, 515.4183},{848.828, 521.0029},FALSE,7,43:24.2,,
{0,0, 0},{832.4005, 516.1695},{833.9181, 515.1573},{863.2048, 515.8834},{863.2416, 525.1711},{847.8026, 516.0265},{848.5798, 520.1643},TRUE,7,43:24.2,,
{0,0, 0},{806.8021, 536.1422},{829.8685, 518.2274},{859.3116, 530.6601},{862.5807, 526.0073},{833.0569, 533.4011},{846.2245, 522.1174},TRUE,7,43:24.3,,
{0,0, 0},{825.485, 491.9754},{829.2028, 514.8163},{873.978, 537.066},{863.9922, 527.4841},{849.7314, 514.5207},{846.5975, 521.1502},TRUE,7,43:24.3,,
{0,0, 0},{823.7905, 550.1125},{828.4759, 518.928},{876.6272, 526.5402},{865.4337, 527.4235},{850.2089, 538.3264},{846.9548, 523.1758},TRUE,7,43:24.3,,
{0,0, 0},{828.0312, 547.6044},{828.3364, 522.0451},{867.4705, 509.2813},{865.641, 525.5193},{847.7509, 528.4429},{846.9887, 523.7822},TRUE,7,43:24.4,,
{0,0, 0},{834.8521, 518.1801},{828.8993, 521.7605},{895.2934, 518.8333},{868.574, 524.8557},{865.0728, 518.5067},{848.7366, 523.308},TRUE,7,43:24.4,,
{0,0, 0},{807.7873, 520.1781},{826.8903, 521.6958},{844.8632, 544.6733},{866.4471, 526.6685},{826.3253, 532.4257},{846.6687, 524.1821},TRUE,7,43:24.4,,
{0,0, 0},{815.1119, 529.0086},{825.7681, 522.4015},{873.4694, 521.6494},{867.0624, 526.2606},{844.2906, 525.329},{846.4153, 524.331},TRUE,7,43:24.4,,
{0,0, 0},{821.0571, 531.7169},{825.2637, 523.2483},{866.4263, 512.9358},{867.0327, 525.1794},{843.7417, 522.3264},{846.1481, 524.2138},TRUE,7,43:24.4,,
{0,0, 0},{824.0236, 528.5428},{825.049, 523.759},{872.0707, 533.21},{867.4467, 525.7884},{848.0471, 530.8764},{846.2477, 524.7737},TRUE,7,43:24.4,,
{0,0, 0},{832.8376, 526.7679},{825.5228, 524.0855},{880.9702, 531.2075},{868.4914, 526.1948},{856.9039, 528.9877},{847.0071, 525.1401},TRUE,7,43:24.5,,
{0,0, 0},{815.5726, 544.0001},{824.7241, 525.622},{855.1164, 527.2896},{867.5883, 526.2863},{835.3445, 535.6448},{846.1562, 525.9542},TRUE,7,43:24.5,,
{0,0, 0},{830.4098, 543.6274},{825.0237, 527.0178},{858.1947, 527.7145},{866.9587, 526.3999},{844.3022, 535.671},{845.9913, 526.7089},TRUE,7,43:24.5,,
{0,0, 0},{822.1508, 525.302},{824.756, 527.0759},{868.3783, 514.0159},{867.055, 525.5783},{845.2645, 519.6589},{845.9055, 526.3271},TRUE,7,43:24.5,,
{0,0, 0},{827.1669, 522.4376},{826.3568, 527.6016},{855.0373, 530.9025},{867.9352, 525.1229},{841.1021, 526.67},{847.1459, 526.3622},TRUE,7,43:24.6,,
{0,0, 0},{815.5766, 528.392},{825.6818, 527.79},{880.6873, 514.6174},{868.7673, 524.4319},{848.132, 521.5046},{847.2247, 526.111},TRUE,7,43:24.6,,
{0,0, 0},{816.4796, 505.9705},{825.0922, 526.5673},{856.5988, 547.8409},{868.0731, 525.8265},{836.5392, 526.9057},{846.5826, 526.197},TRUE,7,43:24.6,,
{0,0, 0},{844.5652, 551.888},{826.2389, 528.1686},{880.4849, 514.6451},{868.8525, 525.155},{862.5251, 533.2666},{847.5457, 526.6617},TRUE,7,43:24.6,,
{0,0, 0},{837.5646, 534.7038},{826.9363, 528.6782},{870.0643, 508.6415},{868.9787, 524.1429},{853.8145, 521.6727},{847.9575, 526.4105},TRUE,7,43:24.7,,
{0,0, 0},{861.9924, 510.0579},{828.9506, 527.8217},{851.7764, 539.5532},{867.6411, 525.2263},{856.8844, 524.8055},{848.2959, 526.5239},TRUE,7,43:24.7,,
{0,0, 0},{840.6577, 504.9026},{829.633, 526.4651},{892.4188, 517.8262},{869.2361, 524.6859},{866.5382, 511.3644},{849.4344, 525.5754},TRUE,7,43:24.7,,
{0,0, 0},{838.0142, 526.5452},{830.0914, 526.6619},{875.5457, 528.0779},{869.7679, 524.9683},{856.7799, 527.3115},{849.9296, 525.8152},TRUE,7,43:24.7,,
{0,0, 0},{846.7727, 539.6911},{831.4451, 527.5905},{866.3564, 545.8171},{869.9523, 525.7614},{856.5646, 542.7542},{850.6987, 526.6758},TRUE,7,43:24.7,,
{0,0, 0},{828.558, 523.5602},{831.6622, 527.5905},{875.0283, 519.6279},{870.561, 525.4575},{851.7932, 521.5941},{851.1116, 526.524},TRUE,7,43:24.8,,
{0,0, 0},{817.7089, 540.7017},{831.035, 528.4688},{871.0327, 525.32},{870.7234, 525.5964},{844.3707, 533.0109},{850.8793, 527.0325},TRUE,7,43:24.8,,
{0,0, 0},{824.479, 541.1037},{831.1052, 529.1124},{884.1606, 536.9791},{871.7071, 526.2393},{854.3198, 539.0414},{851.406, 527.676},TRUE,7,43:24.8,,
{0,0, 0},{838.8723, 529.756},{831.7552, 529.6258},{895.6891, 519.0709},{873.1818, 525.7327},{867.2808, 524.4135},{852.4684, 527.6793},TRUE,7,43:24.8,,
{0,0, 0},{813.9969, 434.2184},{830.9047, 523.633},{850.8351, 541.0064},{871.9235, 526.6854},{832.416, 487.6124},{851.4141, 525.1592},TRUE,7,43:24.9,,
{0,0, 0},{830.2023, 537.1249},{830.9501, 523.9039},{891.947, 539.4911},{873.2448, 527.7513},{861.0746, 538.308},{852.0974, 525.8276},TRUE,7,43:24.9,,
{0,0, 0},{827.1013, 545.8761},{830.7101, 525.1153},{868.8972, 539.888},{872.8246, 528.6883},{847.9993, 542.8821},{851.7672, 526.9018},TRUE,7,43:24.9,,
{0,0, 0},{804.8288, 525.3149},{829.4586, 525.0717},{865.2554, 554.1711},{872.8229, 530.1439},{835.0421, 539.743},{851.1408, 527.6078},TRUE,7,43:25.0,,
{0,0, 0},{828.3447, 528.0786},{829.4919, 525.0923},{884.0598, 529.5703},{873.5479, 530.4113},{856.2022, 528.8245},{851.5198, 527.7518},TRUE,7,43:25.0,,
{0,0, 0},{819.4758, 526.5544},{828.0319, 524.3531},{882.2255, 520.5825},{874.6738, 529.5815},{850.8506, 523.5685},{851.3529, 526.9673},TRUE,7,43:25.0,,
{0,0, 0},{815.5566, 516.0224},{828.6649, 524.3749},{879.4406, 518.2163},{874.0725, 530.0706},{847.4986, 517.1194},{851.3687, 527.2228},TRUE,7,43:25.0,,
{0,0, 0},{805.6758, 546.1063},{826.468, 525.5472},{842.5256, 537.4247},{872.7662, 530.1212},{824.1007, 541.7655},{849.6172, 527.8341},TRUE,7,43:25.0,,
{0,0, 0},{807.768, 496.1997},{825.2654, 523.5444},{853.0411, 530.9518},{871.8082, 530.3085},{830.4045, 513.5757},{848.5369, 526.9265},TRUE,7,43:25.1,,
{0,0, 0},{808.4904, 503.8209},{823.9321, 522.0425},{871.613, 531.0618},{871.9, 530.4789},{840.0518, 517.4413},{847.9158, 526.2606},TRUE,7,43:25.1,,
{0,0, 0},{826.5113, 476.7591},{823.8193, 519.1802},{882.1739, 530.5368},{872.4838, 530.7673},{854.3426, 503.6479},{848.1516, 524.9738},TRUE,7,43:25.1,,
{0,0, 0},{829.942, 526.7869},{823.6085, 519.2235},{877.0165, 539.0483},{872.4589, 531.5344},{853.4792, 532.9176},{848.0336, 525.379},TRUE,7,43:25.1,,
{0,0, 0},{815.1214, 499.8164},{822.8455, 517.8472},{901.6425, 534.1591},{874.4071, 531.7606},{858.382, 516.9878},{848.6263, 524.8038},TRUE,7,43:25.2,,
{0,0, 0},{648.3035, 612.0634},{648.3035, 612.0634},{688.5394, 631.105},{688.5394, 631.105},{668.4214, 621.5842},{668.4214, 621.5842},FALSE,7,43:25.2,,
{0,0, 0},{630.5287, 637.2255},{630.5287, 637.2255},{696.2275, 654.834},{696.2275, 654.834},{663.3781, 646.0297},{663.3781, 646.0297},FALSE,7,43:25.3,,
{0,0, 0},{647.6976, 609.6971},{639.1241, 623.4437},{701.9965, 659.4318},{699.1157, 657.1358},{674.847, 634.5645},{669.1198, 640.2898},FALSE,7,43:25.3,,
{0,0, 0},{642.847, 629.7753},{640.3849, 625.5399},{698.3228, 634.7479},{698.8552, 649.6454},{670.585, 632.2616},{669.6201, 637.5927},FALSE,7,43:25.3,,
{0,0, 0},{643.1581, 598.1198},{641.1, 618.6143},{699.0281, 656.0142},{698.9014, 651.2263},{671.0931, 627.067},{670.0007, 634.9203},FALSE,7,43:25.4,,
{0,0, 0},{622.1453, 631.236},{637.2676, 621.1281},{706.5151, 641.4141},{700.4498, 649.2231},{664.3302, 636.3251},{668.8587, 635.1756},FALSE,7,43:25.4,,
{0,0, 0},{605.611, 652.7469},{633.366, 631.3752},{690.2481, 640.5957},{698.0142, 644.3726},{647.9296, 646.6713},{665.69, 637.874},TRUE,7,43:25.4,,
{0,0, 0},{638.5021, 621.137},{633.9683, 630.1341},{705.4766, 633.4077},{698.9716, 642.8752},{671.9894, 627.2723},{666.47, 636.5047},TRUE,7,43:25.4,,
{0,0, 0},{644.1292, 633.643},{635.1126, 630.6108},{697.2662, 672.0598},{698.771, 646.2264},{670.6978, 652.8514},{666.9418, 638.4186},TRUE,7,43:25.4,,
{0,0, 0},{599.6069, 661.2581},{631.2796, 633.9635},{635.2831, 674.5627},{691.9555, 649.2571},{617.4451, 667.9104},{661.6176, 641.6103},TRUE,7,43:25.5,,
{0,0, 0},{0, 0},{0, 0},{0, 0},{0, 0},{0, 0},{0, 0},FALSE,8,43:25.5,,
{0,0, 0},{0, 0},{0, 0},{0, 0},{0, 0},{0, 0},{0, 0},FALSE,8,43:25.5,,
{0,0, 0},{0, 0},{0, 0},{0, 0},{0, 0},{0, 0},{0, 0},FALSE,8,43:25.6,,
{0,0, 0},{0, 0},{0, 0},{0, 0},{0, 0},{0, 0},{0, 0},FALSE,8,43:25.7,,
{0,0, 0},{519.3563, 698.6688},{620.096, 640.4963},{582.7404, 733.9219},{680.9977, 657.697},{551.0483, 716.2953},{650.5469, 649.0966},TRUE,7,43:25.7,,
{0,0, 0},{553.7632, 716.1259},{604.7305, 649.8814},{584.3044, 702.7084},{664.8773, 666.3851},{569.0338, 709.4172},{634.8038, 658.1333},TRUE,7,43:25.8,,
{0,0, 0},{538.8193, 709.801},{598.6905, 655.239},{603.4108, 702.2576},{659.1459, 669.729},{571.1151, 706.0293},{628.9182, 662.4839},TRUE,7,43:25.8,,
{0,0, 0},{527.3871, 709.7777},{592.3811, 660.0468},{583.5523, 715.0258},{652.4583, 673.7242},{555.4697, 712.4017},{622.4197, 666.8854},TRUE,7,43:25.8,,
{0,0, 0},{524.7838, 701.8836},{586.4726, 663.8099},{614.9317, 702.815},{648.754, 676.4282},{569.8577, 702.3493},{617.6133, 670.1191},TRUE,7,43:25.9,,
{0,0, 0},{534.0025, 698.5251},{581.7472, 666.9946},{619.5021, 714.8944},{645.7295, 679.7573},{576.7523, 706.7098},{613.7385, 673.376},TRUE,7,43:25.9,,
{0,0, 0},{545.4085, 717.088},{578.2166, 671.2008},{613.5844, 706.0648},{642.5737, 682.1978},{579.4965, 711.5764},{610.3951, 676.6992},TRUE,7,43:25.9,,
{0,0, 0},{527.5142, 683.5173},{573.7758, 672.816},{590.541, 696.7853},{638.1314, 683.8098},{559.0276, 690.1514},{605.9535, 678.3129},TRUE,7,43:25.9,,
{0,0, 0},{0, 0},{0, 0},{600.1057, 701.9633},{634.6489, 685.6187},{600.1057, 701.9633},{604.551, 680.5539},TRUE,4,43:25.9,,
{0,0, 0},{0, 0},{0, 0},{742.4425, 690.9871},{640.5932, 686.5734},{742.4425, 690.9871},{612.4764, 681.9128},TRUE,4,43:26.0,,
{0,0, 0},{0, 0},{0, 0},{0, 0},{0, 0},{0, 0},{0, 0},FALSE,8,43:26.0,,
{0,0, 0},{0, 0},{0, 0},{0, 0},{0, 0},{0, 0},{0, 0},FALSE,8,43:26.0,,
{0,0, 0},{0, 0},{0, 0},{0, 0},{0, 0},{0, 0},{0, 0},FALSE,8,43:26.0,,
{0,0, 0},{0, 0},{0, 0},{0, 0},{0, 0},{0, 0},{0, 0},FALSE,8,43:26.0,,
{0,0, 0},{694.0906, 688.6005},{347.4879, 344.7394},{739.3494, 668.9595},{646.1867, 686.0349},{716.72, 678.78},{618.536, 682.3724},TRUE,7,43:26.0,,
{0,0, 0},{699.4316, 668.2626},{465.8903, 453.6232},{779.5215, 683.3702},{654.1347, 686.3452},{739.4766, 675.8164},{625.8458, 682.5579},TRUE,7,43:26.1,,
{0,0, 0},{693.9903, 697.4586},{557.4556, 550.2294},{733.5577, 680.5457},{665.2602, 685.5878},{713.774, 689.0021},{637.1266, 683.3293},TRUE,7,43:26.1,,
{0,0, 0},{700.485, 678.8819},{700.485, 678.8819},{753.7767, 661.696},{675.4712, 685.011},{727.1309, 670.2889},{648.0353, 684.2577},TRUE,7,43:26.2,,
{0,0, 0},{696.863, 691.5647},{698.6717, 685.2314},{759.1121, 653.4376},{681.3216, 683.8011},{727.9875, 672.5012},{653.7557, 684.394},TRUE,7,43:26.2,,
{0,0, 0},{684.8962, 685.3406},{694.0573, 685.2787},{749.6296, 678.4698},{686.5273, 683.7383},{717.2629, 681.9053},{658.7491, 685.0412},TRUE,7,43:26.3,,
{0,0, 0},{672.5026, 709.1897},{688.6007, 691.318},{762.0714, 670.0602},{692.287, 683.299},{717.287, 689.625},{663.7148, 685.9264},TRUE,7,43:26.3,,
{0,0, 0},{696.0676, 666.9587},{690.0682, 686.4146},{747.4342, 684.1597},{697.1949, 683.8438},{721.7509, 675.5592},{668.7471, 685.8057},TRUE,7,43:26.3,,
{0,0, 0},{688.2288, 695.8766},{690.6266, 688.5018},{745.6557, 671.2598},{706.0159, 683.2653},{716.9423, 683.5682},{678.0316, 686.4992},TRUE,7,43:26.3,,
{0,0, 0},{667.4227, 681.6086},{687.5807, 687.6212},{762.8966, 668.6617},{711.2317, 682.1556},{715.1597, 675.1351},{682.0275, 686.0264},TRUE,7,43:26.3,,
{0,0, 0},{673.2333, 690.6946},{685.8339, 687.9855},{751.7138, 682.8905},{716.3001, 681.9009},{712.4735, 686.7925},{686.2858, 686.0456},TRUE,7,43:26.4,,
{0,0, 0},{718.0991, 690.6024},{689.2125, 688.2752},{742.2081, 692.9174},{721.0992, 681.5632},{730.1536, 691.7599},{692.1008, 685.7772},TRUE,7,43:26.4,,
{0,0, 0},{690.1333, 676.6703},{689.298, 687.1392},{739.2794, 684.0425},{725.1014, 681.1349},{714.7063, 680.3564},{696.4889, 685.2486},TRUE,7,43:26.4,,
{0,0, 0},{708.4342, 676.0216},{691.0891, 686.4025},{756.849, 679.4385},{732.6865, 680.6142},{732.6416, 677.73},{704.6771, 684.2044},TRUE,7,43:26.4,,
{0,0, 0},{690.8356, 690.0656},{689.4379, 687.3959},{731.4693, 688.3939},{728.4408, 681.1093},{711.1525, 689.2297},{700.1316, 685.0205},TRUE,7,43:26.4,,
{0,0, 0},{698.4449, 674.1524},{691.7404, 685.3642},{776.8549, 662.2678},{738.0365, 678.9893},{737.6499, 668.2101},{709.3685, 682.7917},TRUE,7,43:26.5,,
{0,0, 0},{696.8908, 667.9413},{692.2051, 683.9424},{770.5906, 664.6716},{742.2678, 677.7327},{733.7407, 666.3065},{713.2916, 681.4496},TRUE,7,43:26.5,,
{0,0, 0},{688.0211, 664.6641},{691.4063, 683.1932},{755.5743, 671.9932},{755.5743, 671.9932},{721.7977, 668.3286},{721.7977, 668.3286},FALSE,7,43:26.5,,
{0,0, 0},{683.4761, 695.34},{691.621, 684.7009},{751.3857, 679.364},{751.3857, 679.364},{717.4309, 687.352},{717.4309, 687.352},FALSE,7,43:26.5,,
{0,0, 0},{691.9212, 658.662},{691.4752, 681.3762},{761.1897, 668.0682},{758.3856, 670.0282},{726.5554, 663.3651},{724.1796, 665.8437},FALSE,7,43:26.5,,
{0,0, 0},{718.7761, 675.5075},{693.3542, 680.819},{778.4665, 663.2657},{765.1124, 667.7611},{748.6213, 669.3866},{732.3656, 667.0255},FALSE,7,43:26.6,,
{0,0, 0},{707.8795, 684.8557},{694.409, 680.9204},{750.8916, 656.0907},{761.5546, 664.8065},{729.3856, 670.4731},{731.648, 667.8965},FALSE,7,43:26.6,,
{0,0, 0},{722.7265, 651.7187},{696.3602, 678.8979},{756.015, 657.937},{760.4311, 663.3848},{739.3707, 654.8279},{733.2387, 665.2491},FALSE,7,43:26.6,,
{0,0, 0},{703.5778, 677.8287},{697.0089, 678.623},{747.7771, 654.8421},{758.2642, 661.8939},{725.6775, 666.3354},{731.9807, 665.4174},TRUE,7,43:26.6,,
{0,0, 0},{700.4644, 661.9604},{697.4236, 677.3954},{756.3353, 651.0933},{757.949, 660.2556},{728.3998, 656.5269},{731.465, 664.0927},TRUE,7,43:26.6,,
{0,0, 0},{703.9589, 652.3744},{698.0189, 675.6451},{747.1147, 655.0649},{756.5037, 659.5186},{725.5369, 653.7197},{730.6948, 662.7101},TRUE,7,43:26.7,,
{0,0, 0},{697.2466, 645.8282},{698.1734, 673.5778},{745.0583, 656.5141},{755.1096, 659.1033},{721.1525, 651.1711},{729.5641, 661.3081},TRUE,7,43:26.7,,
{0,0, 0},{702.7125, 665.9454},{698.6044, 672.7142},{765.744, 646.5885},{756.1835, 657.6993},{734.2283, 656.267},{730.0364, 660.7026},TRUE,7,43:26.7,,
{0,0, 0},{711.173, 659.0017},{699.5683, 671.3245},{770.3674, 644.4387},{757.551, 656.3046},{740.7703, 651.7202},{731.0839, 659.7441},TRUE,7,43:26.7,,
{0,0, 0},{728.326, 685.7095},{701.681, 671.6841},{759.392, 651.4027},{757.7187, 655.7499},{743.859, 668.5561},{732.2725, 660.476},TRUE,7,43:26.8,,
{0,0, 0},{705.3734, 640.477},{702.5135, 669.0922},{749.4573, 659.3773},{757.0046, 655.9614},{727.4153, 649.9271},{731.888, 659.5061},TRUE,7,43:26.8,,
{0,0, 0},{711.8381, 648.8128},{703.3732, 667.6102},{758.3187, 657.6517},{757.0974, 656.0151},{735.0784, 653.2323},{732.1733, 658.9177},TRUE,7,43:26.8,,
{0,0, 0},{693.9188, 642.6808},{703.1197, 665.499},{744.3311, 651.9822},{756.088, 655.6265},{719.1249, 647.3315},{731.1809, 657.9301},TRUE,7,43:26.8,,
{0,0, 0},{706.2718, 673.9055},{703.6667, 665.2845},{749.9669, 669.4128},{755.5901, 656.5847},{728.1194, 671.6592},{730.9471, 658.858},TRUE,7,43:26.8,,
{0,0, 0},{704.5679, 675.7071},{706.4868, 665.2572},{788.1157, 647.5026},{757.4493, 654.4763},{746.3418, 661.6049},{732.7448, 658.5787},TRUE,7,43:26.9,,
{0,0, 0},{689.9831, 657.7241},{705.4937, 664.3442},{747.6738, 644.3674},{756.8158, 653.7018},{718.8284, 651.0458},{731.853, 658.0173},TRUE,7,43:26.9,,
{0,0, 0},{705.0078, 633.7807},{705.7476, 662.2245},{758.7521, 632.0267},{756.9468, 652.1658},{731.8799, 632.9037},{731.8666, 656.2975},TRUE,7,43:26.9,,
{0,0, 0},{697.0704, 633.6187},{705.4788, 659.975},{734.8934, 658.2714},{755.5367, 652.4047},{715.9819, 645.9451},{730.8549, 655.5087},TRUE,7,43:26.9,,
