CRX,CRY
844.6635,885.9233
852.2319,889.7653
844.8063,887.8169
857.5522,889.6486
874.1447,892.7581
967.7288,910.2584
954.1626,915.7405
954.1301,919.9662
961.1771,918.7332
957.1096,922.639
960.1306,914.8478
945.7834,919.15
958.3358,913.2878
950.7678,913.1893
948.9025,922.9662
951.6608,921.1128
960.8455,923.1199
946.3667,914.6552
948.2555,919.5444
957.2833,922.1477
961.4461,921.0082
960.3867,920.8588
957.2419,916.447
980.9937,917.0263
927.6774,580.0996
910.7503,577.6017
925.8196,559.7003
911.8389,580.7402
915.2827,590.525
913.1172,585.2652
910.3862,585.2291
912.8185,586.2113
899.3721,592.7216
885.476,596.5759
895.7151,607.9873
884.1238,576.7839
880.4358,584.0961
869.8077,595.5516
865.5736,585.3412
843.0114,587.9999
848.764,621.4188
839.0916,602.2488
829.6647,605.1901
826.2677,619.563
821.1055,599.7576
820.4488,623.037
824.5132,602.7711
820.1897,590.5601
837.285,684.4154
1025.1062,557.1724
1034.9596,518.2355
998.1641,582.5017
995.3246,580.6458
992.6248,586.153
982.8618,579.2603
988.9796,592.4004
988.629,583.3071
990.9452,587.4033
962.6349,590.6068
963.3888,585.609
956.6182,588.9221
954.7913,588.1482
949.0862,585.9266
961.1794,589.3024
949.0583,591.6176
937.8851,598.4657
935.4727,598.8406
937.7471,593.3307
927.6552,598.282
921.678,600.3545
863.4597,603.2012
775.3457,623.542
787.1267,629.5508
773.7798,626.0364
779.438,638.4611
758.7415,631.8777
781.1073,652.6397
763.9694,650.4425
769.173,659.9124
778.5739,665.2217
780.9505,662.4946
765.406,656.4178
