CRX,CRY
927.8737,694.702
251.5331,452.5898
256.6613,536.5209
255.9331,555.0429
236.344,526.7583
267.9196,598.1481
247.9811,573.2612
257.3877,604.0645
255.3709,601.9819
239.2455,585.2225
249.0738,593.3032
249.6255,570.2358
256.0082,591.8124
249.2633,580.6521
203.9183,325.3629
210.5151,317.8857
214.6226,353.4796
208.8041,332.9155
204.9393,395.2546
214.2966,343.6272
195.0589,361.4431
196.5494,313.1526
197.2951,330.2659
175.7292,316.1031
167.9639,274.2912
163.0352,242.6745
157.2515,257.7957
166.8701,239.4097
164.9273,275.5204
165.8209,271.3467
164.5164,262.5933
178.2111,275.7704
168.0754,244.1025
169.8279,234.6713
173.4521,291.2258
157.5701,215.3199
158.301,239.6957
178.0066,282.593
156.9791,200.8098
153.5587,201.6951
144.5832,193.0648
162.7678,202.7085
162.3976,241.9894
143.9874,389.7285
224.4624,433.9829
221.4357,431.3077
218.8118,404.7045
229.8159,474.4129
223.5359,408.2274
229.1762,526.778
407.386,566.6494
246.1371,531.7947
251.8466,602.1455
236.7672,585.5212
256.8583,589.4476
263.1005,576.7242
260.4761,574.6041
260.6134,574.8923
271.6743,584.9936
250.0876,564.3654
345.8231,604.6056
611.2196,602.9325
805.202,521.4923
1028.3015,547.6757
1166.2151,559.9548
1051.3494,573.2413
1037.1035,569.1031
1206.1567,557.4609
1205.2625,549.5855
1189.657,557.8393
1197.7781,554.1973
1195.3081,549.6957
1199.3276,554.8199
1052.1174,572.076
1177.7847,560.6724
1201.3298,546.7653
1197.5292,549.9669
1182.4766,550.3138
1210.2263,545.356
1193.0819,557.1907
1199.7144,548.2252
1181.0874,557.1807
1185.6892,563.0463
1217.6794,541.972
1193.7589,553.6137
1108.4653,575.2257
1114.3403,564.9905
1118.1335,563.8406
1121.696,569.9025
1110.9954,562.2644
1094.7207,568.1748
1105.5946,560.7169
1106.3489,563.17
1108.5454,554.8206
1108.7872,554.5346
1107.7495,560.5499
1103.3135,558.9487
1107.004,570.0508
1133.1356,563.1898
1256.7285,565.8141
1249.2495,562.1084
1234.903,584.2218
1266.363,541.8202
1267.5315,549.4257
1254.5118,552.2472
1247.6375,569.4565
1087.2617,486.5609
1265.5347,551.6466
1251.657,521.3887
1258.1002,542.4427
1261.2729,532.2822
1242.9744,549.472
1246.7068,588.872
1257.7517,553.3225
1237.8984,550.6927
1245.6836,560.1166
1242.2039,549.0085
1238.1946,564.7188
1241.5239,552.4821
1260.4019,563.8033
1256.9572,565.2073
1239.5134,547.8524
1260.1842,533.0583
1243.4248,571.4511
1273.3552,510.5582
1241.5262,513.5428
1228.2251,517.8067
1237.8688,524.6791
1065.5524,517.7061
1198.3392,533.5807
1231.1201,526.4404
283.0597,395.9805
271.7266,334.7725
261.951,373.8624
271.7135,422.7077
267.3969,386.153
272.5004,381.6925
279.3199,430.0139
258.0569,417.1642
251.3704,387.6342
253.1153,410.4504
262.5588,352.8734
256.829,535.5784
236.2531,685.441
231.0918,613.787
237.7558,655.3333
217.0844,604.0862
251.7148,698.6891
239.5206,655.256
240.9332,649.9617
235.4283,650.0857
230.5899,595.9306
243.1703,695.483
237.0151,689.1512
234.3264,674.9554
240.8232,619.9888
217.2443,613.4453
237.8886,660.7205
230.9837,631.8654
231.7574,645.4247
250.628,690.0118
213.2968,599.858
227.6195,659.2794
238.1653,665.1494
237.4267,627.1763
240.7912,616.5564
236.0176,614.5694
215.0194,625.2866
229.1216,694.2158
209.3606,626.5276
369.2829,650.2607
226.6314,478.3201
242.0411,311.5734
247.3136,324.8498
243.1167,300.1136
237.2731,299.1518
232.3044,246.3222
239.2909,267.9999
227.9239,231.3215
428.5762,424.6571
297.1803,206.8274
169.5615,128.6486
156.5317,144.2987
166.2109,92.3937
163.1188,115.4665
150.2194,140.6508
335.298,284.5685
165.9307,164.0624
169.1024,139.1193
171.3241,214.0847
177.5878,204.9876
176.7645,231.1048
174.0754,137.5676
177.9212,123.3701
154.4668,146.2341
176.1484,238.7919
164.9619,213.133
166.5313,161.7911
165.8887,162.8928
173.9663,348.8618
234.3683,561.4097
222.8632,565.3639
227.0262,562.6417
242.4373,577.2429
217.6848,582.4194
235.7762,583.7264
235.5898,576.1925
235.8452,572.692
230.9805,528.1016
237.864,591.3776
234.3435,600.0895
229.557,536.2598
223.5786,565.2299
223.1063,541.2614
225.6418,561.1719
285.3369,606.5249
275.4233,621.3507
279.6229,693.7377
259.4377,581.1616
278.7607,579.3113
267.0922,565.5532
266.5983,605.0375
298.7593,604.7036
277.3992,559.1923
290.4437,611.4834
282.5961,599.3544
273.2307,602.8237
283.0024,604.8917
284.7955,636.4824
302.4766,624.1575
290.5258,640.2211
290.8612,645.5927
303.3693,687.2314
300.1011,609.2593
301.3104,613.7661
547.5682,681.9067
1166.1516,558.1743
1301.3198,523.3818
1323.5642,534.379
1308.3387,521.6097
1305.9417,525.7991
1296.9475,539.8561
1312.7344,526.7103
1300.1943,531.4705
1306.5967,526.3943
1298.6746,533.9025
1295.9324,527.9939
1314.426,524.7952
1293.5305,535.9396
1048.9636,597.0394
1049.4175,600.3588
1214.6027,559.5871
1210.9224,556.2839
1209.5063,557.1858
1210.5608,554.6597
1215.2224,560.6204
1219.6388,552.3926
1041.2491,654.0887
1203.546,551.4384
1203.7488,553.5842
1220.5249,557.0463
1198.5791,556.9877
1208.3904,552.4368
1207.3701,564.1862
1211.6233,554.7615
1209.9575,553.5516
1253.1348,565.8026
1252.9285,566.5188
1258.0934,568.0532
1246.0939,568.631
1271.603,559.7787
1275.6797,540.2404
1276.8276,521.5281
1258.0579,526.3629
1259.1277,531.1893
1268.6421,525.7793
1259.4885,531.5859
1251.1509,531.1738
1261.2407,533.5365
1264.1392,525.8037
1269.4055,529.6543
1267.5449,528.5916
1261.9441,529.4362
1255.5996,525.5498
1228.3684,535.7284
1184.5459,550.9362
1206.5366,528.7626
1200.2312,545.2638
1196.5962,539.5276
1192.1248,544.7921
1182.1681,550.5516
1197.6984,542.9054
1198.7588,597.7075
1183.829,580.1846
1205.8662,545.6174
1218.6079,553.9453
1216.4801,527.8215
1192.0326,537.4467
1188.1143,538.1071
1188.2594,533.5066
1183.6455,546.1121
1202.7811,542.8939
1201.0918,540.5162
1202.9055,553.2744
1200.6187,549.3491
1206.8892,543.4363
1186.6797,543.5833
1199.5173,545.0048
1193.1689,553.1317
1192.1973,544.0901
1194.4689,549.0524
1107.915,592.1598
1075.5723,619.9354
1254.1257,556.8341
1248.2782,560.0522
1255.7086,559.4719
1260.2144,555.1393
1248.9578,558.8857
1249.9836,561.8887
1240.2131,561.8837
1096.2501,607.4172
1259.3193,547.8885
1258.5081,542.564
1211.4063,546.8604
1208.8749,553.271
1205.8544,552.2344
1206.9519,559.12
357.4015,444.5304
317.3961,421.6159
320.5294,457.4426
315.4175,482.9033
315.8306,468.9847
333.6766,477.2756
320.2136,483.7465
316.694,464.1743
319.3136,481.9903
317.486,449.018
290.566,507.0396
299.9629,677.0286
271.7137,632.859
