CRX,CRY
789.2117,525.3326
800.735,532.2104
792.1019,556.5
797.5404,536.0249
811.618,557.5093
788.6531,543.1078
775.731,543.4211
782.3984,520.5201
793.934,524.5819
803.9858,528.7238
784.1187,539.3173
804.1471,537.2681
780.684,559.277
671.8877,412.0977
663.7742,340.4189
681.0597,357.5477
688.1069,309.8226
648.2893,361.0102
657.6184,349.8422
655.3987,326.6414
680.9966,337.1445
659.431,329.9501
665.2163,329.2812
642.5243,344.4955
628.7615,332.8543
657.8762,368.3945
357.1233,1172.9447
764.0811,103.2191
751.1129,111.8014
725.7195,105.9748
757.1454,128.3226
730.8391,127.949
742.5847,85.5294
774.6588,71.5799
778.446,76.3025
820.6884,14.6574
820.71,15.3256
809.2595,35.1454
829.8594,-27.9181
790.678,47.0036
808.7216,35.3964
814.3523,22.191
809.4125,36.7492
810.3754,29.5014
812.835,45.777
796.0698,3.1104
806.4369,49.7542
813.0651,21.5527
832.3245,25.6508
808.0586,58.6844
835.3765,-28.7974
664.4325,6.4224
643.6008,36.2438
613.6205,53.7328
646.4984,37.5891
627.4258,56.1657
627.9718,50.611
637.1671,56.4559
631.2708,59.4871
619.9357,43.1156
633.6481,49.3935
661.7846,31.7984
633.2305,29.2032
637.8302,80.1571
630.0778,65.5644
724.7296,59.2515
684.1054,76.2333
688.1503,78.9319
696.3433,-2.7043
696.5559,42.3112
680.7426,67.3748
723.8856,13.0262
719.9279,59.8605
702.3534,36.6196
700.9666,22.9346
724.9161,52.7834
700.6455,47.4176
679.3564,25.5779
685.9478,44.3408
683.8379,57.3343
708.9783,98.0849
778.3878,376.3875
699.5452,553.8358
735.4147,607.8823
751.5321,618.8735
761.0839,624.2241
759.7909,626.4793
750.2875,606.1724
761.0331,604.6925
761.8986,609.2511
767.2833,637.3496
778.3209,630.0388
772.9886,608.802
751.3997,595.304
757.9051,623.782
749.3536,641.9031
754.5912,621.5566
747.8359,640.3401
761.4553,621.5349
744.9019,629.6573
844.4064,582.8831
868.9286,519.0452
889.5983,498.1388
885.5731,502.3359
875.6961,501.8673
851.8497,520.9178
876.3856,493.2647
854.5013,527.856
863.8226,524.2671
852.4608,520.5463
878.7864,511.2558
846.1079,521.9056
749.3903,272.6419
718.6678,172.7444
725.975,131.0962
725.8456,141.5464
709.6972,114.9621
717.465,132.5892
717.4156,130.0134
705.2859,141.4482
714.9943,126.909
697.1881,146.1102
729.0297,121.1905
711.4861,121.9092
721.9443,118.9118
728.7286,120.8948
689.6521,117.7792
704.9299,140.0674
725.8835,117.979
641.7003,71.2437
649.0256,97.9457
635.6219,57.2956
654.4303,73.356
624.8209,68.6466
634.6056,68.9986
663.6812,82.8264
630.9575,85.6982
663.9432,87.1948
640.199,88.85
645.0466,99.0614
641.7966,54.1646
629.0655,81.2167
658.1803,63.2148
534.7527,87.7028
588.04,95.1094
